iso3,year,unemployment_youth
MRT,2013,16.207
MUS,2013,22.16
MEX,2013,9.436
MDA,2013,2.954
MNG,2013,10.6
MNE,2013,41.837
MAR,2013,19.204
MOZ,2013,7.036
MMR,2013,1.559
NAM,2013,40.402
NPL,2013,19.764
NLD,2013,13.178
NCL,2013,37.459
NZL,2013,15.322
NIC,2013,8.963
NER,2013,2.329
NGA,2013,9.801
MKD,2013,51.787
NOR,2013,9.107
OMN,2013,15.072
PAK,2013,5.973
PAN,2013,9.904
PNG,2013,4.425
PRY,2013,9.489
PER,2013,7.011
PHL,2013,9.381
POL,2013,27.276
PRT,2013,38.088
PRI,2013,31.279
QAT,2013,1.109
ROU,2013,23.712
RUS,2013,14.167
RWA,2013,16.476
WSM,2013,17.286
STP,2013,20.291
SAU,2013,29.608
SEN,2013,5.632
SRB,2013,49.43
SLE,2013,8.965
SGP,2013,9.352
SVK,2013,33.722
SVN,2013,21.624
SLB,2013,1.259
SOM,2013,34.053
ZAF,2013,42.805
SSD,2013,19.302
ESP,2013,55.479
LKA,2013,17.983
LCA,2013,48.501
VCT,2013,41.139
SDN,2013,30.04
SUR,2013,19.456
SWE,2013,23.505
CHE,2013,8.742
SYR,2013,36.05
TJK,2013,20.841
TZA,2013,5.82
THA,2013,1.246
TLS,2013,11.363
TGO,2013,3.68
TON,2013,5.059
TTO,2013,6.23
TUN,2013,34.698
TUR,2013,18.295
TKM,2013,8.805
UGA,2013,2.662
UKR,2013,17.671
ARE,2013,5.459
GBR,2013,20.507
USA,2013,15.529
URY,2013,19.284
UZB,2013,10.762
VUT,2013,9.934
VEN,2013,16.219
VNM,2013,4.626
VIR,2013,27.378
PSE,2013,37.064
YEM,2013,24.24
ZMB,2013,17.167
ZWE,2013,7.62
AFE,2013,13.82633869
AFW,2013,7.91196559
ARB,2013,27.68067656
CSS,2013,26.18566474
CEB,2013,26.65456502
EAR,2013,17.56412409
EAS,2013,9.931091198
EAP,2013,10.02331753
TEA,2013,10.06435636
EMU,2013,27.54673939
ECS,2013,20.88033612
ECA,2013,16.78236952
TEC,2013,17.49303905
EUU,2013,26.8459677
FCS,2013,11.9270373
HPC,2013,8.495529417
HIC,2013,18.06165598
IBD,2013,16.84450349
IBT,2013,14.73951587
IDB,2013,8.142190666
IDX,2013,9.967517449
IDA,2013,9.352672132
LTE,2013,11.88650847
LCN,2013,13.96231034
LAC,2013,13.65048443
TLA,2013,13.94930909
LDC,2013,10.15729146
LMY,2013,14.61142765
LIC,2013,10.19165095
LMC,2013,16.23510821
MEA,2013,26.43896605
MNA,2013,27.39875597
TMN,2013,27.27215602
MIC,2013,15.13626033
NAC,2013,15.31780404
OED,2013,17.24072562
OSS,2013,26.87049471
PSS,2013,9.702855991
PST,2013,17.94749623
PRE,2013,10.47922464
SST,2013,24.58528002
SAS,2013,18.10638919
TSA,2013,18.10638919
SSF,2013,11.49246724
SSA,2013,11.49246724
TSS,2013,11.49246724
UMC,2013,13.8089439
WLD,2013,15.09815488
DZA,2014,25.384
ARG,2014,19.128
AFG,2014,10.092
ALB,2014,39.759
AGO,2014,35.478
ARM,2014,20.937
AUS,2014,13.309
AUT,2014,10.517
AZE,2014,13.287
BHS,2014,29.187
BHR,2014,5.362
BGD,2014,10.279
BRB,2014,32.808
BLR,2014,10.877
BEL,2014,23.213
BLZ,2014,18.3
BEN,2014,4.497
BTN,2014,9.023
BOL,2014,4.607
BIH,2014,63.367
BWA,2014,34.815
BRA,2014,15.434
BRN,2014,24.42
BGR,2014,23.804
BFA,2014,6.988
BDI,2014,2.929
CPV,2014,26.339
KHM,2014,1.074
CMR,2014,6.184
CAN,2014,13.241
CAF,2014,10.258
TCD,2014,1.363
CHI,2014,20.345
CHL,2014,16.916
CHN,2014,10.533
COL,2014,18.252
COM,2014,10.005
COD,2014,8.389
COG,2014,40.82
CRI,2014,24.282
CIV,2014,4.685
HRV,2014,45.549
CUB,2014,6.598
CYP,2014,35.548
CZE,2014,15.852
DNK,2014,14.196
DJI,2014,73.076
DOM,2014,13.361
ECU,2014,9.043
EGY,2014,32.206
SLV,2014,9.607
GNQ,2014,15.605
ERI,2014,10.009
EST,2014,14.979
SWZ,2014,48.952
ETH,2014,3.645
FJI,2014,14.382
FIN,2014,20.447
FRA,2014,24.9
PYF,2014,35.657
GAB,2014,35.655
GMB,2014,12.23
GEO,2014,37.94
DEU,2014,7.732
GHA,2014,9.378
GRC,2014,52.645
GUM,2014,17.908
GTM,2014,5.717
GIN,2014,6.74
GNB,2014,4.126
GUY,2014,24.242
HTI,2014,34.03
HND,2014,11.9
HKG,2014,9.229
HUN,2014,20.342
ISL,2014,9.581
IND,2014,22.251
IDN,2014,16.046
IRN,2014,25.023
IRQ,2014,19.923
IRL,2014,23.427
ISR,2014,10.443
ITA,2014,42.728
JAM,2014,26.435
JPN,2014,6.294
JOR,2014,27.584
KAZ,2014,3.834
KEN,2014,7.281
PRK,2014,6.804
KOR,2014,8.595
KWT,2014,15.468
KGZ,2014,6.114
LAO,2014,3.912
LVA,2014,19.613
LBN,2014,19.677
LSO,2014,23.663
LBR,2014,1.554
LBY,2014,50.454
LTU,2014,19.291
LUX,2014,22.414
MAC,2014,3.87
MDG,2014,2.55
MWI,2014,6.754
MYS,2014,9.967
MDV,2014,18.297
MLI,2014,2.245
MLT,2014,11.676
MRT,2014,17.364
MUS,2014,24.727
MEX,2014,9.464
MDA,2014,2.299
MNG,2014,11.987
MNE,2014,36.032
MAR,2014,20.012
MOZ,2014,7.118
MMR,2014,1.569
NAM,2014,38.638
NPL,2014,19.755
NLD,2014,12.725
NCL,2014,38.216
NZL,2014,14.127
NIC,2014,8.388
NER,2014,0.674
NGA,2014,10.185
MKD,2014,53.288
NOR,2014,7.842
OMN,2014,15.306
PAK,2014,4.046
PAN,2014,11.529
PNG,2014,4.236
PRY,2014,11.082
PER,2014,7.552
PHL,2014,9.666
POL,2014,23.839
PRT,2014,34.759
PRI,2014,30.537
QAT,2014,0.74
ROU,2014,24.001
RUS,2014,13.998
RWA,2014,16.581
WSM,2014,17.221
STP,2014,20.211
SAU,2014,30.328
SEN,2014,6.814
SRB,2014,47.616
SLE,2014,9.45
SGP,2014,8.774
SVK,2014,26.747
SVN,2014,20.208
SLB,2014,1.281
SOM,2014,33.862
ZAF,2014,43.954
SSD,2014,19.216
ESP,2014,53.209
LKA,2014,18.822
LCA,2014,47.93
VCT,2014,41.176
SDN,2014,28.399
SUR,2014,15.664
SWE,2014,22.806
CHE,2014,8.596
SYR,2014,37.139
TJK,2014,19.47
TZA,2014,3.76
THA,2014,3.155
TLS,2014,11.964
TGO,2014,3.978
TON,2014,5.508
TTO,2014,5.851
TUN,2014,36.901
TUR,2014,17.56
TKM,2014,8.98
UGA,2014,3.452
UKR,2014,23.576
ARE,2014,5.311
GBR,2014,16.811
USA,2014,13.382
URY,2014,19.41
UZB,2014,11.412
VUT,2014,10.216
VEN,2014,14.761
VNM,2014,4.737
VIR,2014,27.486
PSE,2014,36.249
YEM,2014,24.486
ZMB,2014,17.166
ZWE,2014,6.941
AFE,2014,13.56649787
AFW,2014,8.289668422
ARB,2014,27.4275932
CSS,2014,25.19678286
CEB,2014,23.45227669
EAR,2014,17.76182239
EAS,2014,10.12031764
EAP,2014,10.23509085
TEA,2014,10.28032663
EMU,2014,27.16486374
ECS,2014,20.47139713
ECA,2014,17.47766229
TEC,2014,17.55565534
EUU,2014,25.94364815
FCS,2014,12.06922639
HPC,2014,8.485078002
HIC,2014,17.05382342
IBD,2014,17.25634487
IBT,2014,14.93044731
IDB,2014,7.486683721
IDX,2014,9.99658874
IDA,2014,9.15332382
LTE,2014,12.02129286
LCN,2014,13.7959326
LAC,2014,13.53550314
TLA,2014,13.80896918
LDC,2014,10.11256533
LMY,2014,14.83579452
LIC,2014,10.05644171
LMC,2014,16.46927292
MEA,2014,26.54955331
MNA,2014,27.44892235
TMN,2014,27.33090852
MIC,2014,15.42026441
NAC,2014,13.36876837
OED,2014,16.22343021
OSS,2014,26.32618463
PSS,2014,9.786183738
PST,2014,17.05635932
PRE,2014,10.42702648
SST,2014,24.04079174
SAS,2014,18.48026971
TSA,2014,18.48026971
SSF,2014,11.4800336
SSA,2014,11.4800336
TSS,2014,11.4800336
UMC,2014,14.10917447
WLD,2014,15.14098358
DZA,2015,30.238
ARG,2015,20.259
AFG,2015,12.518
ALB,2015,39.883
AGO,2015,34.865
ARM,2015,22.387
AUS,2015,13.107
AUT,2015,10.92
AZE,2015,13.208
BHS,2015,24.932
BHR,2015,5.323
BGD,2015,10.679
BRB,2015,28.653
BLR,2015,10.841
BEL,2015,22.117
BLZ,2015,16.505
BEN,2015,4.429
BTN,2015,10.114
BOL,2015,6.81
BIH,2015,63.152
BWA,2015,35.124
BRA,2015,19.426
BRN,2015,26.258
BGR,2015,21.674
BFA,2015,7.31
BDI,2015,2.679
CPV,2015,27.937
KHM,2015,0.769
CMR,2015,6.184
CAN,2015,12.795
CAF,2015,10.469
TCD,2015,1.4
CHI,2015,18.779
CHL,2015,15.729
CHN,2015,10.712
COL,2015,17.332
COM,2015,10.078
COD,2015,8.406
COG,2015,41.647
CRI,2015,22.412
CIV,2015,3.362
HRV,2015,42.371
CUB,2015,5.972
CYP,2015,32.487
CZE,2015,12.587
DNK,2015,12.153
DJI,2015,73.319
DOM,2015,16.457
ECU,2015,8.838
EGY,2015,34.186
SLV,2015,8.669
GNQ,2015,15.914
ERI,2015,10.186
EST,2015,14.304
SWZ,2015,47.923
ETH,2015,3.826
FJI,2015,14.581
FIN,2015,22.322
FRA,2015,25.345
PYF,2015,35.766
GAB,2015,35.841
GMB,2015,11.054
GEO,2015,36.411
DEU,2015,7.217
GHA,2015,14.269
GRC,2015,49.684
GUM,2015,16.273
GTM,2015,5.61
GIN,2015,6.927
GNB,2015,4.062
GUY,2015,24.832
HTI,2015,34.138
HND,2015,11.079
HKG,2015,10.46
HUN,2015,17.241
ISL,2015,8.596
IND,2015,23.075
IDN,2015,17.282
IRN,2015,25.979
IRQ,2015,21.355
IRL,2015,20.243
ISR,2015,9.215
ITA,2015,40.355
JAM,2015,25.88
JPN,2015,5.468
JOR,2015,30.915
KAZ,2015,3.758
KEN,2015,7.325
PRK,2015,6.955
KOR,2015,9.898
KWT,2015,16.209
KGZ,2015,6.373
LAO,2015,4.524
LVA,2015,16.322
LBN,2015,20.517
LSO,2015,23.982
LBR,2015,1.921
LBY,2015,51.181
LTU,2015,16.332
LUX,2015,17.363
MAC,2015,4.322
MDG,2015,3.326
MWI,2015,6.74
MYS,2015,11.261
MDV,2015,16.856
MLI,2015,2.169
MLT,2015,11.621
MRT,2015,18.508
MUS,2015,25.565
MEX,2015,8.562
MDA,2015,3.333
MNG,2015,12.755
MNE,2015,37.756
MAR,2015,20.864
MOZ,2015,7.215
MMR,2015,1.589
NAM,2015,41.154
NPL,2015,19.784
NLD,2015,11.248
NCL,2015,37.639
NZL,2015,13.9
NIC,2015,8.744
NER,2015,0.723
NGA,2015,10.638
MKD,2015,47.636
NOR,2015,9.879
OMN,2015,15.198
PAK,2015,6.676
PAN,2015,11.685
PNG,2015,4.144
PRY,2015,10.899
PER,2015,6.875
PHL,2015,8.673
POL,2015,20.774
PRT,2015,31.951
PRI,2015,26.492
QAT,2015,0.574
ROU,2015,21.634
RUS,2015,16.32
RWA,2015,16.604
WSM,2015,17.749
STP,2015,20.267
SAU,2015,28.979
SEN,2015,8.041
SRB,2015,43.224
SLE,2015,8.328
SGP,2015,9.363
SVK,2015,26.577
SVN,2015,16.278
SLB,2015,1.285
SOM,2015,33.253
ZAF,2015,41.99
SSD,2015,19.14
ESP,2015,48.358
LKA,2015,19.253
LCA,2015,47.078
VCT,2015,41.234
SDN,2015,26.445
SUR,2015,13.068
SWE,2015,20.356
CHE,2015,8.813
SYR,2015,36.392
TJK,2015,17.825
TZA,2015,3.676
THA,2015,3.135
TLS,2015,12.539
TGO,2015,4.295
TON,2015,5.838
TTO,2015,5.823
TUN,2015,35.048
TUR,2015,18.195
TKM,2015,8.909
UGA,2015,4.13
UKR,2015,22.581
ARE,2015,5.075
GBR,2015,14.502
USA,2015,11.611
URY,2015,22.862
UZB,2015,11.562
VUT,2015,10.507
VEN,2015,13.325
VNM,2015,6.35
VIR,2015,26.484
PSE,2015,37.124
YEM,2015,32.404
ZMB,2015,17.291
ZWE,2015,7.971
AFE,2015,13.24542766
AFW,2015,8.806267607
ARB,2015,28.95071366
CSS,2015,23.52652649
CEB,2015,20.73436494
EAR,2015,18.56609098
EAS,2015,10.42023911
EAP,2015,10.57440372
TEA,2015,10.62345338
EMU,2015,25.72267246
ECS,2015,19.89453373
ECA,2015,17.37787548
TEC,2015,17.75701654
EUU,2015,24.20556843
FCS,2015,12.43159517
HPC,2015,8.773734149
HIC,2015,16.07672805
IBD,2015,18.02339314
IBT,2015,15.62985922
IDB,2015,8.783998024
IDX,2015,10.41716799
IDA,2015,9.870354442
LTE,2015,12.69709582
LCN,2015,14.77095728
LAC,2015,14.73491962
TLA,2015,14.83318761
LDC,2015,10.51947132
LMY,2015,15.55099896
LIC,2015,10.51283243
LMC,2015,17.27938581
MEA,2015,28.35185061
MNA,2015,29.63040019
TMN,2015,29.52811855
MIC,2015,16.18702182
NAC,2015,11.72148289
OED,2015,15.05921451
OSS,2015,26.23841792
PSS,2015,9.890289081
PST,2015,15.76329026
PRE,2015,10.61631374
SST,2015,23.72239076
SAS,2015,19.50639659
TSA,2015,19.50639659
SSF,2015,11.48677979
SSA,2015,11.48677979
TSS,2015,11.48677979
UMC,2015,14.77160568
WLD,2015,15.61271746
DZA,2016,26.173
ARG,2016,21.772
AFG,2016,14.92
ALB,2016,36.159
AGO,2016,34.229
ARM,2016,23.878
AUS,2016,12.639
AUT,2016,11.435
AZE,2016,12.795
BHS,2016,25.933
BHR,2016,5.399
BGD,2016,11.051
BRB,2016,26.119
BLR,2016,10.785
BEL,2016,20.105
BLZ,2016,16.582
BEN,2016,4.379
BTN,2016,11.685
BOL,2016,6.754
BIH,2016,55.095
BWA,2016,35.367
BRA,2016,26.513
BRN,2016,28.007
BGR,2016,17.239
BFA,2016,7.529
BDI,2016,2.468
CPV,2016,29.531
KHM,2016,1.165
CMR,2016,6.22
CAN,2016,12.628
CAF,2016,10.462
TCD,2016,1.449
CHI,2016,17.384
CHL,2016,15.734
CHN,2016,10.61
COL,2016,18.3
COM,2016,10.119
COD,2016,8.524
COG,2016,42.294
CRI,2016,21.698
CIV,2016,2.034
HRV,2016,31.311
CUB,2016,4.964
CYP,2016,28.82
CZE,2016,10.492
DNK,2016,12.152
DJI,2016,73.435
DOM,2016,16.776
ECU,2016,10.366
EGY,2016,33.687
SLV,2016,9.511
GNQ,2016,16.014
ERI,2016,10.2
EST,2016,14.092
SWZ,2016,46.95
ETH,2016,4.04
FJI,2016,14.932
FIN,2016,20.059
FRA,2016,25.055
PYF,2016,35.951
GAB,2016,36.109
GMB,2016,9.857
GEO,2016,35.67
DEU,2016,7.042
GHA,2016,10.552
GRC,2016,47.145
GUM,2016,12.743
GTM,2016,5.606
GIN,2016,6.787
GNB,2016,4.039
GUY,2016,25.321
HTI,2016,34.542
HND,2016,12.626
HKG,2016,9.758
HUN,2016,12.898
ISL,2016,6.331
IND,2016,23.954
IDN,2016,16.039
IRN,2016,29.066
IRQ,2016,22.443
IRL,2016,16.804
ISR,2016,8.526
ITA,2016,37.791
JAM,2016,24.77
JPN,2016,5.118
JOR,2016,35.611
KAZ,2016,3.803
KEN,2016,7.358
PRK,2016,7.145
KOR,2016,10.144
KWT,2016,15.176
KGZ,2016,6.677
LAO,2016,5.15
LVA,2016,17.275
LBN,2016,21.329
LSO,2016,23.962
LBR,2016,2.304
LBY,2016,50.963
LTU,2016,14.484
LUX,2016,18.877
MAC,2016,4.958
MDG,2016,3.598
MWI,2016,6.794
MYS,2016,11.097
MDV,2016,15.32
MLI,2016,2.135
MLT,2016,10.679
MRT,2016,19.822
MUS,2016,22.971
MEX,2016,7.663
MDA,2016,3.01
MNG,2016,20.178
MNE,2016,36.106
MAR,2016,22.317
MOZ,2016,7.316
MMR,2016,2.549
NAM,2016,44.151
NPL,2016,19.815
NLD,2016,10.811
NCL,2016,37.163
NZL,2016,13.512
NIC,2016,7.301
NER,2016,0.754
NGA,2016,11.308
MKD,2016,48.674
NOR,2016,11.119
OMN,2016,14.301
PAK,2016,5.16
PAN,2016,12.299
PNG,2016,4.052
PRY,2016,11.502
PER,2016,8.266
PHL,2016,7.764
POL,2016,17.668
PRT,2016,27.953
PRI,2016,26.179
QAT,2016,0.484
ROU,2016,20.626
RUS,2016,16.651
RWA,2016,16.586
WSM,2016,18.317
STP,2016,20.423
SAU,2016,24.495
SEN,2016,6.368
SRB,2016,34.941
SLE,2016,6.876
SGP,2016,9.14
SVK,2016,22.279
SVN,2016,15.216
SLB,2016,1.288
SOM,2016,33.122
ZAF,2016,43.933
SSD,2016,19.827
ESP,2016,44.456
LKA,2016,20.081
LCA,2016,45.982
VCT,2016,41.303
SDN,2016,24.993
SUR,2016,25.203
SWE,2016,18.908
CHE,2016,8.577
SYR,2016,35.293
TJK,2016,15.953
TZA,2016,3.633
THA,2016,3.773
TLS,2016,13.074
TGO,2016,6.783
TON,2016,6.009
TTO,2016,8.637
TUN,2016,35.234
TUR,2016,19.264
TKM,2016,8.736
UGA,2016,4.799
UKR,2016,23.091
ARE,2016,4.847
GBR,2016,12.882
USA,2016,10.414
URY,2016,24.132
UZB,2016,11.529
VUT,2016,10.674
VEN,2016,11.669
VNM,2016,6.79
VIR,2016,27.744
PSE,2016,38.395
YEM,2016,33.189
ZMB,2016,17.205
ZWE,2016,8.887
AFE,2016,13.26775118
AFW,2016,8.734919163
ARB,2016,28.45623996
CSS,2016,26.01487141
CEB,2016,17.70944079
EAR,2016,18.72782885
EAS,2016,10.20936823
EAP,2016,10.36360855
TEA,2016,10.40798669
EMU,2016,24.13563621
ECS,2016,19.08655154
ECA,2016,17.41648952
TEC,2016,17.46785605
EUU,2016,22.44783002
FCS,2016,12.72581437
HPC,2016,8.713632265
HIC,2016,14.99528831
IBD,2016,18.67924905
IBT,2016,16.0148468
IDB,2016,8.425494235
IDX,2016,10.48326415
IDA,2016,9.797371719
LTE,2016,13.50909238
LCN,2016,17.05254308
LAC,2016,17.33364328
TLA,2016,17.17147206
LDC,2016,10.73675574
LMY,2016,15.97392621
LIC,2016,10.70560112
LMC,2016,17.58974414
MEA,2016,28.51960016
MNA,2016,30.18433476
TMN,2016,30.07080882
MIC,2016,16.66050361
NAC,2016,10.62095803
OED,2016,14.22877136
OSS,2016,25.73425686
PSS,2016,10.02674051
PST,2016,14.68394766
PRE,2016,10.82417604
SST,2016,23.76405536
SAS,2016,20.04796804
TSA,2016,20.04796804
SSF,2016,11.46686986
SSA,2016,11.46686986
TSS,2016,11.46686986
UMC,2016,15.41644867
WLD,2016,15.82208002
DZA,2017,30.249
ARG,2017,22.821
AFG,2017,17.313
ALB,2017,31.397
AGO,2017,33.481
ARM,2017,25.435
AUS,2017,12.589
AUT,2017,9.979
AZE,2017,12.317
BHS,2017,21.556
BHR,2017,5.49
BGD,2017,12.229
BRB,2017,26.036
BLR,2017,9.378
BEL,2017,19.262
BLZ,2017,15.722
BEN,2017,4.214
BTN,2017,13.385
BOL,2017,6.639
BIH,2017,46.507
BWA,2017,35.482
BRA,2017,28.514
BRN,2017,29.631
BGR,2017,12.934
BFA,2017,7.676
BDI,2017,2.24
CPV,2017,31.25
KHM,2017,0.383
CMR,2017,6.296
CAN,2017,11.268
CAF,2017,10.526
TCD,2017,1.49
CHI,2017,15.728
CHL,2017,17.739
CHN,2017,10.471
COL,2017,18.497
COM,2017,10.071
COD,2017,8.641
COG,2017,42.989
CRI,2017,20.79
CIV,2017,5.181
HRV,2017,27.399
CUB,2017,4.302
CYP,2017,24.932
CZE,2017,7.937
DNK,2017,12.39
DJI,2017,74.054
DOM,2017,13.471
ECU,2017,8.479
EGY,2017,32.704
SLV,2017,9.761
GNQ,2017,16.21
ERI,2017,10.237
EST,2017,12.116
SWZ,2017,49.464
ETH,2017,4.254
FJI,2017,15.184
FIN,2017,20.04
FRA,2017,22.685
PYF,2017,35.922
GAB,2017,36.4
GMB,2017,8.459
GEO,2017,28.994
DEU,2017,6.753
GHA,2017,6.327
GRC,2017,43.322
GUM,2017,12.808
GTM,2017,4.955
GIN,2017,6.665
GNB,2017,4.001
GUY,2017,25.789
HTI,2017,34.768
HND,2017,10.789
HKG,2017,8.552
HUN,2017,10.683
ISL,2017,7.559
IND,2017,24.912
IDN,2017,14.583
IRN,2017,28.208
IRQ,2017,25.267
IRL,2017,14.405
ISR,2017,7.16
ITA,2017,34.757
JAM,2017,21.786
JPN,2017,4.611
JOR,2017,35.398
KAZ,2017,3.785
KEN,2017,9.085
PRK,2017,6.962
KOR,2017,9.781
KWT,2017,15.198
KGZ,2017,6.979
LAO,2017,5.783
LVA,2017,16.973
LBN,2017,22.031
LSO,2017,24.357
LBR,2017,2.299
LBY,2017,50.088
LTU,2017,13.285
LUX,2017,15.421
MAC,2017,5.059
MDG,2017,3.886
MWI,2017,6.824
MYS,2017,11.578
MDV,2017,14.934
MLI,2017,2.231
MLT,2017,10.555
MRT,2017,20.967
MUS,2017,24.211
MEX,2017,6.89
MDA,2017,3.902
MNG,2017,17.472
MNE,2017,31.888
MAR,2017,22.26
MOZ,2017,7.437
MMR,2017,3.593
NAM,2017,41.433
NPL,2017,19.793
NLD,2017,8.865
NCL,2017,36.452
NZL,2017,13.005
NIC,2017,6.222
NER,2017,0.791
NGA,2017,11.899
MKD,2017,46.942
NOR,2017,10.338
OMN,2017,11.074
PAK,2017,6.506
PAN,2017,14.827
PNG,2017,4.061
PRY,2017,14.365
PER,2017,8.309
PHL,2017,7.494
POL,2017,14.821
PRT,2017,23.871
PRI,2017,24.03
QAT,2017,0.505
ROU,2017,18.362
RUS,2017,16.405
RWA,2017,16.686
WSM,2017,19.092
STP,2017,20.652
SAU,2017,31.263
SEN,2017,5.834
SRB,2017,31.869
SLE,2017,5.28
SGP,2017,9.654
SVK,2017,18.967
SVN,2017,11.219
SLB,2017,1.285
SOM,2017,33.378
ZAF,2017,42.811
SSD,2017,20.063
ESP,2017,38.586
LKA,2017,17.389
LCA,2017,45.143
VCT,2017,41.564
SDN,2017,23.67
SUR,2017,25.128
SWE,2017,17.912
CHE,2017,8.057
SYR,2017,34.45
TJK,2017,15.476
TZA,2017,3.586
THA,2017,4.451
TLS,2017,11.353
TGO,2017,9.258
TON,2017,6.307
TTO,2017,8.922
TUN,2017,35.474
TUR,2017,20.363
TKM,2017,8.415
UGA,2017,5.572
UKR,2017,18.929
ARE,2017,7.15
GBR,2017,11.989
USA,2017,9.225
URY,2017,25.234
UZB,2017,12.861
VUT,2017,10.88
VEN,2017,12.339
VNM,2017,7.023
VIR,2017,26.877
PSE,2017,41.712
YEM,2017,33.604
ZMB,2017,17.052
ZWE,2017,9.745
AFE,2017,13.1453928
AFW,2017,8.907975005
ARB,2017,29.30065353
CSS,2017,25.27901371
CEB,2017,14.99092406
EAR,2017,19.16678876
EAS,2017,9.940941239
EAP,2017,10.10693604
TEA,2017,10.1504976
EMU,2017,21.78810631
ECS,2017,17.8686386
ECA,2017,17.13201531
TEC,2017,16.86451333
EUU,2017,20.13415476
FCS,2017,13.05311595
HPC,2017,8.780121659
HIC,2017,14.07071289
IBD,2017,18.97547124
IBT,2017,16.31555431
IDB,2017,9.454238179
IDX,2017,10.69493862
IDA,2017,10.28292127
LTE,2017,13.6178617
LCN,2017,17.51443557
LAC,2017,17.73482356
TLA,2017,17.66168608
LDC,2017,11.06786584
LMY,2017,16.29722263
LIC,2017,10.90666321
LMC,2017,18.23251776
MEA,2017,29.30144108
MNA,2017,30.55471682
TMN,2017,30.3993609
MIC,2017,17.02094011
NAC,2017,9.417581368
OED,2017,13.2217259
OSS,2017,25.71764756
PSS,2017,10.14844598
PST,2017,13.19463321
PRE,2017,11.32930948
SST,2017,23.64021705
SAS,2017,21.04506691
TSA,2017,21.04506691
SSF,2017,11.4559587
SSA,2017,11.4559587
TSS,2017,11.4559587
UMC,2017,15.35566626
WLD,2017,15.98162852
DZA,2018,30.74
ARG,2018,23.824
AFG,2018,16.626
ALB,2018,28.32
AGO,2018,32.627
ARM,2018,27.001
AUS,2018,11.778
AUT,2018,9.58
AZE,2018,11.62
BHS,2018,24.241
BHR,2018,5.585
BGD,2018,12.86
BRB,2018,24.055
BLR,2018,10.699
BEL,2018,15.768
BLZ,2018,17.932
BEN,2018,3.868
BTN,2018,15.202
BOL,2018,6.761
BIH,2018,39.454
BWA,2018,35.085
BRA,2018,27.888
BRN,2018,31.46
BGR,2018,12.686
BFA,2018,7.787
BDI,2018,2.008
CPV,2018,27.104
KHM,2018,0.392
CMR,2018,6.362
CAN,2018,10.744
CAF,2018,10.254
TCD,2018,1.513
CHI,2018,13.937
CHL,2018,18.091
CHN,2018,9.711
COL,2018,19.486
COM,2018,10.008
COD,2018,8.681
COG,2018,43.126
CRI,2018,25.138
CIV,2018,4.582
HRV,2018,23.756
CUB,2018,4.244
CYP,2018,20.567
CZE,2018,6.714
DNK,2018,10.524
DJI,2018,74.867
DOM,2018,14.888
ECU,2018,7.968
EGY,2018,26.322
SLV,2018,9.293
GNQ,2018,15.839
ERI,2018,9.889
EST,2018,12.044
SWZ,2018,51.969
ETH,2018,4.509
FJI,2018,15.396
FIN,2018,16.952
FRA,2018,21.044
PYF,2018,36.255
GAB,2018,36.638
GMB,2018,7.177
GEO,2018,29.631
DEU,2018,6.19
GHA,2018,6.084
GRC,2018,39.952
GUM,2018,12.882
GTM,2018,4.693
GIN,2018,6.689
GNB,2018,4.046
GUY,2018,26.157
HTI,2018,34.916
HND,2018,10.463
HKG,2018,8.746
HUN,2018,10.148
ISL,2018,5.907
IND,2018,25.937
IDN,2018,16.394
IRN,2018,27.545
IRQ,2018,27.301
IRL,2018,13.759
ISR,2018,7.033
ITA,2018,32.197
JAM,2018,18.163
JPN,2018,3.669
JOR,2018,38.88
KAZ,2018,3.785
KEN,2018,10.765
PRK,2018,6.863
KOR,2018,10.116
KWT,2018,15.195
KGZ,2018,7.185
LAO,2018,5.136
LVA,2018,12.194
LBN,2018,22.68
LSO,2018,24.738
LBR,2018,2.296
LBY,2018,49.772
LTU,2018,11.126
LUX,2018,14.194
MAC,2018,5.077
MDG,2018,4.185
MWI,2018,6.774
MYS,2018,11.737
MDV,2018,14.444
MLI,2018,2.335
MLT,2018,9.051
MRT,2018,22.265
MUS,2018,24.185
MEX,2018,6.864
MDA,2018,3.187
MNG,2018,16.451
MNE,2018,29.667
MAR,2018,22.534
MOZ,2018,7.556
MMR,2018,1.846
NAM,2018,37.981
NPL,2018,19.797
NLD,2018,7.169
NCL,2018,39.999
NZL,2018,11.855
NIC,2018,9.669
NER,2018,0.812
NGA,2018,12.328
MKD,2018,45.651
NOR,2018,9.664
OMN,2018,7.794
PAK,2018,7.849
PAN,2018,14.09
PNG,2018,4.032
PRY,2018,14.461
PER,2018,8.327
PHL,2018,6.692
POL,2018,11.736
PRT,2018,20.3
PRI,2018,20.489
QAT,2018,0.309
ROU,2018,16.286
RUS,2018,16.981
RWA,2018,16.207
WSM,2018,19.331
STP,2018,20.778
SAU,2018,29.497
SEN,2018,5.957
SRB,2018,29.658
SLE,2018,3.574
SGP,2018,8.613
SVK,2018,14.974
SVN,2018,8.8
SLB,2018,1.284
SOM,2018,33.777
ZAF,2018,43.76
SSD,2018,19.762
ESP,2018,34.352
LKA,2018,20.481
LCA,2018,41.794
VCT,2018,41.853
SDN,2018,22.341
SUR,2018,24.724
SWE,2018,17.455
CHE,2018,7.936
SYR,2018,33.753
TJK,2018,15.479
