iso3,year,pop_growth
CAF,1997,2.782396311
CAF,1998,2.7546192880000002
CAF,1999,2.782151766
CAF,2000,2.800360479
CAF,2001,2.251637515
CAF,2002,2.208973428
CAF,2003,2.417789982
CAF,2004,2.169017181
CAF,2005,2.25132803
CAF,2006,2.011502123
CAF,2007,1.873589755
CAF,2008,2.07326328
CAF,2009,2.154854097
CAF,2010,2.071208345
CAF,2011,1.532276959
CAF,2012,0.868655129
CAF,2013,0.608247677
CAF,2014,-0.076949023
CAF,2015,0.428340362
CAF,2016,1.745175422
CAF,2017,1.869860895
CAF,2018,1.943058623
CAF,2019,2.223361071
CAF,2020,2.534093932
CAN,1990,1.507660673
CAN,1991,1.242761231
CAN,1992,1.183675541
CAN,1993,1.098930879
CAN,1994,1.095258107
CAN,1995,1.034769484
CAN,1996,1.045311783
CAN,1997,0.993788591
CAN,1998,0.829909353
CAN,1999,0.812842624
CAN,2000,0.931281553
CAN,2001,1.086199455
CAN,2002,1.084793283
CAN,2003,0.89922681
CAN,2004,0.932186964
CAN,2005,0.94708627
CAN,2006,1.013559391
CAN,2007,0.970654173
CAN,2008,1.083871149
CAN,2009,1.144707685
CAN,2010,1.11135203
CAN,2011,0.975407251
CAN,2012,1.083746522
CAN,2013,1.053380981
CAN,2014,1.001422847
CAN,2015,0.760300145
CAN,2016,1.13153974
CAN,2017,1.195435755
CAN,2018,1.433226157
CAN,2019,1.461712599
CAN,2020,1.084368971
CEB,1990,-0.052807883
CEB,1991,-0.247113302
CEB,1992,-0.324083215
CEB,1993,-0.063145111
CEB,1994,-0.018474777
CEB,1995,-0.143015561
CEB,1996,-0.216678318
CEB,1997,-0.186252019
CEB,1998,-0.167857449
CEB,1999,-0.162387125
CEB,2000,-0.562187469
CEB,2001,-0.726416604
CEB,2002,-0.650464177
CEB,2003,-0.313747926
CEB,2004,-0.274282096
CEB,2005,-0.272548033
CEB,2006,-0.254078786
CEB,2007,-0.372245216
CEB,2008,-0.357629035
CEB,2009,-0.191813703
CEB,2010,-0.3616663
CEB,2011,-0.236933127
CEB,2012,-0.229154984
CEB,2013,-0.21320183
CEB,2014,-0.209757193
CEB,2015,-0.230243283
CEB,2016,-0.255290913
CEB,2017,-0.246809828
CEB,2018,-0.196249608
CEB,2019,-0.136450277
CEB,2020,-0.213296993
CHE,1990,1.026873072
CHE,1991,1.249826024
CHE,1992,1.102521072
CHE,1993,0.910715566
CHE,1994,0.797158411
CHE,1995,0.668242326
CHE,1996,0.441636407
CHE,1997,0.24089121
CHE,1998,0.297135766
CHE,1999,0.476919931
CHE,2000,0.561954617
CHE,2001,0.632771238
CHE,2002,0.756469146
CHE,2003,0.741919603
CHE,2004,0.68742596
CHE,2005,0.64060154
CHE,2006,0.627558473
CHE,2007,0.893690978
CHE,2008,1.270618074
CHE,2009,1.249484631
CHE,2010,1.041558058
CHE,2011,1.111878943
CHE,2012,1.061819329
CHE,2013,1.149879758
CHE,2014,1.220103973
CHE,2015,1.138337152
CHE,2016,1.092031174
CHE,2017,0.933155889
CHE,2018,0.736633975
CHE,2019,0.713313668
CHE,2020,0.730676195
CHI,1990,0.981321463
CHI,1991,0.67763711
CHI,1992,0.320205656
CHI,1993,0.196973704
CHI,1994,0.122911832
CHI,1995,0.065257436
CHI,1996,0.237513993
CHI,1997,0.454535129
CHI,1998,0.460106455
CHI,1999,0.415193904
CHI,2000,0.341241968
CHI,2001,0.506608257
CHI,2002,0.766005021
CHI,2003,0.794568118
CHI,2004,0.803686358
CHI,2005,0.815852624
CHI,2006,0.807276439
CHI,2007,0.812559761
CHI,2008,0.812484158
CHI,2009,0.803367356
CHI,2010,0.775301817
CHI,2011,0.562984407
CHI,2012,0.506890227
CHI,2013,0.736777668
CHI,2014,0.697214601
CHI,2015,0.79108558
CHI,2016,0.93952721
CHI,2017,0.90838964
CHI,2018,1.229585322
CHI,2019,1.277830313
CHI,2020,1.000234462
CHL,1990,1.618750608
CHL,1991,1.628569892
CHL,1992,1.611723375
CHL,1993,1.55570947
CHL,1994,1.505133512
CHL,1995,1.44005434
CHL,1996,1.368753049
CHL,1997,1.317317277
CHL,1998,1.257835849
CHL,1999,1.19092711
CHL,2000,1.149041725
CHL,2001,1.115313048
CHL,2002,1.087929636
CHL,2003,1.047913202
CHL,2004,0.996674256
CHL,2005,0.977510012
CHL,2006,0.979795956
CHL,2007,0.980589313
CHL,2008,1.00084679
CHL,2009,1.026941208
CHL,2010,1.009033756
CHL,2011,0.991361115
CHL,2012,0.974635116
CHL,2013,0.964976309
CHL,2014,1.006814959
CHL,2015,1.029425554
CHL,2016,1.189061026
CHL,2017,1.562055456
CHL,2018,1.795962799
CHL,2019,1.791391972
CHL,2020,1.360643634
CHN,1990,1.467303211
CHN,1991,1.364434008
CHN,1992,1.225536228
CHN,1993,1.149619431
CHN,1994,1.130260632
CHN,1995,1.086509151
CHN,1996,1.048141514
CHN,1997,1.023450024
CHN,1998,0.959550406
CHN,1999,0.865851393
CHN,2000,0.787956593
CHN,2001,0.726380638
CHN,2002,0.669999568
CHN,2003,0.622860936
CHN,2004,0.593932815
CHN,2005,0.58812499
CHN,2006,0.558374367
CHN,2007,0.522271866
CHN,2008,0.512386932
CHN,2009,0.497381401
CHN,2010,0.482959689
CHN,2011,0.546457595
CHN,2012,0.678345459
CHN,2013,0.666072978
CHN,2014,0.63032639
CHN,2015,0.581456147
CHN,2016,0.573050906
CHN,2017,0.605245013
CHN,2018,0.467672053
CHN,2019,0.35474089
CHN,2020,0.23804087
CIV,1990,3.830423779
CIV,1991,3.779136768
CIV,1992,3.721889115
CIV,1993,3.656598165
CIV,1994,3.583419528
CIV,1995,3.540628801
CIV,1996,3.512605582
CIV,1997,3.48008354
CIV,1998,3.356919456
CIV,1999,3.024020235
CIV,2000,2.738250905
CIV,2001,2.619014096
CIV,2002,2.510506715
CIV,2003,2.416596903
CIV,2004,2.33745599
CIV,2005,2.267513716
CIV,2006,2.209656136
CIV,2007,2.160879884
CIV,2008,2.130515475
CIV,2009,2.117819076
CIV,2010,2.116362419
CIV,2011,2.075244713
CIV,2012,2.055434934
CIV,2013,2.061926495
CIV,2014,2.315242748
CIV,2015,2.580767289
CIV,2016,2.580675808
CIV,2017,2.586254296
CIV,2018,2.566474934
CIV,2019,2.531287446
CIV,2020,2.508618203
CMR,1990,3.031332547
CMR,1991,2.992255511
CMR,1992,2.935710357
CMR,1993,2.910329429
CMR,1994,2.858532305
CMR,1995,2.784354193
CMR,1996,2.71549439
CMR,1997,2.659338903
CMR,1998,2.643280361
CMR,1999,2.649770182
CMR,2000,2.636027267
CMR,2001,2.626673877
CMR,2002,2.679665976
CMR,2003,2.72911509
CMR,2004,2.744622068
CMR,2005,2.733159813
CMR,2006,2.719034339
CMR,2007,2.780670968
CMR,2008,2.836970901
CMR,2009,2.846622005
CMR,2010,2.851215315
CMR,2011,2.831236735
CMR,2012,2.814983782
CMR,2013,2.813538396
CMR,2014,3.03550757
CMR,2015,3.147582249
CMR,2016,2.992175416
CMR,2017,2.833798095
CMR,2018,2.763737638
CMR,2019,2.774879781
CMR,2020,2.711853658
COD,1990,3.281169082
COD,1991,3.299649397
COD,1992,3.01236458
COD,1993,3.205232886
COD,1994,4.763691688
COD,1995,4.184224801
COD,1996,1.905950412
COD,1997,1.581957493
COD,1998,2.366408819
COD,1999,2.860320645
COD,2000,2.898841288
COD,2001,3.019465822
COD,2002,3.057000239
COD,2003,2.944051106
COD,2004,2.981056571
COD,2005,3.115461769
COD,2006,3.187171519
COD,2007,3.21553799
COD,2008,3.199743614
COD,2009,3.194246755
COD,2010,3.246880698
COD,2011,3.351793915
COD,2012,3.356656131
COD,2013,3.409144967
COD,2014,3.446016758
COD,2015,3.389391312
COD,2016,3.466034648
COD,2017,3.442766958
COD,2018,3.272827234
COD,2019,3.186288389
COD,2020,3.224478443
COG,1990,2.816911628
COG,1991,2.779776802
COG,1992,2.745972234
COG,1993,2.862686063
COG,1994,2.852044626
COG,1995,2.701397136
COG,1996,2.672844233
COG,1997,2.053683514
COG,1998,2.137962715
COG,1999,2.670475673
COG,2000,3.816978872
COG,2001,3.759633072
COG,2002,2.340394425
COG,2003,2.768016142
COG,2004,3.397706012
COG,2005,3.598771966
COG,2006,3.753605499
COG,2007,3.681558763
COG,2008,3.313107969
COG,2009,4.017105924
COG,2010,4.155897222
COG,2011,3.244141245
COG,2012,2.776007776
COG,2013,2.406679692
COG,2014,2.390288208
COG,2015,2.388405079
COG,2016,2.388865755
COG,2017,2.391085234
COG,2018,2.394184625
COG,2019,2.355238072
COG,2020,2.3320862510000002
COL,1990,2.102459933
COL,1991,2.038005947
COL,1992,1.983086774
COL,1993,1.971351373
COL,1994,1.947491364
COL,1995,1.89336935
COL,1996,1.824975169
COL,1997,1.783956111
COL,1998,1.734492093
COL,1999,1.674215583
COL,2000,1.619831406
COL,2001,1.575532372
COL,2002,1.534866916
COL,2003,1.481131571
COL,2004,1.428170531
COL,2005,1.365652339
COL,2006,1.298865177
COL,2007,1.239967443
COL,2008,1.167873546
COL,2009,1.131541306
COL,2010,1.126884715
COL,2011,1.093583074
COL,2012,1.039665
COL,2013,0.990034781
COL,2014,0.947136923
COL,2015,0.941994067
COL,2016,1.068611891
COL,2017,1.512289606
COL,2018,1.895586751
COL,2019,1.830746942
COL,2020,1.470102032
COM,1990,2.712040984
COM,1991,2.555222854
COM,1992,2.393366757
COM,1993,2.25435932
COM,1994,2.169180565
COM,1995,2.148346693
COM,1996,2.15294273
COM,1997,2.150543041
COM,1998,2.140353129
COM,1999,2.011575864
COM,2000,1.940427756
COM,2001,2.025520632
COM,2002,2.043100085
COM,2003,1.963085667
COM,2004,1.915137697
COM,2005,1.964390411
COM,2006,2.000332286
COM,2007,2.004230627
COM,2008,2.017288027
COM,2009,2.047772629
COM,2010,2.084145187
COM,2011,2.118630328
COM,2012,2.138239359
COM,2013,2.144674549
COM,2014,2.152692206
COM,2015,2.160064273
COM,2016,2.169616303
COM,2017,2.046896975
COM,2018,1.905027581
COM,2019,1.872447912
COM,2020,1.900940814
CPV,1990,1.774748296
CPV,1991,2.213077446
CPV,1992,2.445170504
CPV,1993,2.533947306
CPV,1994,2.497218261
CPV,1995,2.392871203
CPV,1996,2.31272374
CPV,1997,2.265552285
CPV,1998,2.195598884
CPV,1999,2.115737784
CPV,2000,1.899871878
CPV,2001,1.667843238
CPV,2002,1.548814006
CPV,2003,1.438786201
CPV,2004,1.343599007
CPV,2005,1.275070623
CPV,2006,1.221540412
CPV,2007,1.165597279
CPV,2008,1.103975573
CPV,2009,1.033563657
CPV,2010,1.075189988
CPV,2011,1.203180621
CPV,2012,1.195244989
CPV,2013,1.1316897400000001
CPV,2014,1.130013792
CPV,2015,1.109056551
CPV,2016,1.12160807
CPV,2017,1.16795055
CPV,2018,1.099860052
CPV,2019,1.01513458
CPV,2020,0.967524169
CRI,1990,2.54138329
CRI,1991,2.537342263
CRI,1992,2.515619934
CRI,1993,2.480553615
CRI,1994,2.430454201
CRI,1995,2.370654921
CRI,1996,2.306837996
CRI,1997,2.249713069
CRI,1998,2.169155637
CRI,1999,2.072080962
CRI,2000,1.973588232
CRI,2001,1.843308547
CRI,2002,1.697749088
CRI,2003,1.587932538
CRI,2004,1.520865288
CRI,2005,1.472527587
CRI,2006,1.432842027
CRI,2007,1.402737004
CRI,2008,1.384553886
CRI,2009,1.350393955
CRI,2010,1.287389809
CRI,2011,1.240026562
CRI,2012,1.203580305
CRI,2013,1.153271848
CRI,2014,1.094945954
CRI,2015,1.046343404
CRI,2016,1.015470727
CRI,2017,0.978713316
CRI,2018,0.934615301
CRI,2019,0.865128347
CRI,2020,0.755771068
CSS,1990,0.35469180300000003
CSS,1991,0.53490869
CSS,1992,0.83884646
CSS,1993,0.879106512
CSS,1994,0.914115152
CSS,1995,1.056228392
CSS,1996,1.111527169
CSS,1997,1.095079041
CSS,1998,1.075476065
CSS,1999,1.033205137
CSS,2000,0.982670799
CSS,2001,0.951498882
CSS,2002,0.931452278
CSS,2003,0.912996338
CSS,2004,0.848176296
CSS,2005,0.780936949
CSS,2006,0.764292576
CSS,2007,0.756731341
CSS,2008,0.754835503
CSS,2009,0.741200987
CSS,2010,0.689560973
CSS,2011,0.626941273
CSS,2012,0.716914371
CSS,2013,0.801158548
CSS,2014,0.814982481
CSS,2015,0.819460663
CSS,2016,0.783405949
CSS,2017,0.781893375
CSS,2018,1.374206032
CSS,2019,1.055162901
CSS,2020,0.511620924
CUB,1990,0.9406671
CUB,1991,0.816593021
CUB,1992,0.650643577
CUB,1993,0.528896872
CUB,1994,0.425927556
CUB,1995,0.362117962
CUB,1996,0.331918454
CUB,1997,0.319637304
CUB,1998,0.323431498
CUB,1999,0.32877557
CUB,2000,0.321944588
CUB,2001,0.299718119
CUB,2002,0.277231369
CUB,2003,0.260768627
CUB,2004,0.232575968
CUB,2005,0.185302193
CUB,2006,0.128992466
CUB,2007,0.082172997
CUB,2008,0.059627893
CUB,2009,0.058298406
CUB,2010,0.064074845
CUB,2011,0.073424709
CUB,2012,0.093595194
CUB,2013,0.108603883
CUB,2014,0.092232567
CUB,2015,0.069407446
CUB,2016,0.018675679
CUB,2017,-0.049447897
CUB,2018,-0.072015237
CUB,2019,-0.101983052
CUB,2020,-0.141475202
CUW,1990,-1.051535839
CUW,1991,-0.688056323
CUW,1992,-0.340600021
CUW,1993,0.268553409
CUW,1994,0.229122134
CUW,1995,0.351314684
CUW,1996,0.800841488
CUW,1997,0.443290344
CUW,1998,-1.70475051
CUW,1999,-3.553737816
CUW,2000,-4.075386132
CUW,2001,-3.661779858
CUW,2002,0.12236112
CUW,2003,2.062102467
CUW,2004,1.725029528
CUW,2005,2.550073807
CUW,2006,2.568114257
CUW,2007,1.974862198
CUW,2008,1.258225307
CUW,2009,0.651152062
CUW,2010,1.265514155
CUW,2011,1.420897663
CUW,2012,0.829929595
CUW,2013,1.133678907
CUW,2014,1.347641396
CUW,2015,1.319593903
CUW,2016,1.060316441
CUW,2017,0.319536038
CUW,2018,-0.525178744
CUW,2019,-1.196439518
CUW,2020,-1.596766195
CYM,1990,4.474870114
CYM,1991,4.921637056
CYM,1992,4.774457645
CYM,1993,4.636783903
CYM,1994,4.491773029
CYM,1995,4.310851206
CYM,1996,4.156070094
CYM,1997,3.970538608
CYM,1998,3.772887713
CYM,1999,3.583488606
CYM,2000,3.497335382
CYM,2001,3.459558012
CYM,2002,3.357997223
CYM,2003,3.258009606
CYM,2004,3.194959237
CYM,2005,3.132422211
CYM,2006,3.055957268
CYM,2007,3.005623696
CYM,2008,2.929652809
CYM,2009,2.851964804
CYM,2010,2.7599337
CYM,2011,2.588538738
CYM,2012,2.435324
CYM,2013,2.349941283
CYM,2014,2.287589883
CYM,2015,2.24463645
CYM,2016,2.182507103
CYM,2017,2.107583017
CYM,2018,2.028637661
CYM,2019,1.908192659
CYM,2020,1.764068377
CYP,1990,1.393044138
CYP,1991,1.330488188
CYP,1992,1.412891663
CYP,1993,1.901161931
CYP,1994,2.21005984
CYP,1995,2.10616493
CYP,1996,2.024774247
CYP,1997,1.959299347
CYP,1998,1.897160366
CYP,1999,1.835112649
CYP,2000,1.7700933
CYP,2001,1.734744901
CYP,2002,1.783692483
CYP,2003,1.83163729
CYP,2004,1.816165943
CYP,2005,1.788011711
CYP,2006,1.756413134
CYP,2007,1.731589291
CYP,2008,1.709621686
CYP,2009,1.686915162
CYP,2010,1.670260996
CYP,2011,1.354002535
CYP,2012,0.996688012
CYP,2013,0.896230871
CYP,2014,0.855564799
CYP,2015,0.870039642
CYP,2016,0.888918593
CYP,2017,0.88447903
CYP,2018,0.849324982
CYP,2019,0.81751772
CYP,2020,0.705573415
CZE,1990,-0.267830773
CZE,1991,-0.240064842
CZE,1992,0.102241165
CZE,1993,0.103947042
CZE,1994,0.036121766
CZE,1995,-0.061314063
CZE,1996,-0.116381299
CZE,1997,-0.107762749
CZE,1998,-0.094744752
CZE,1999,-0.102175934
CZE,2000,-0.280414108
CZE,2001,-0.375719704
CZE,2002,-0.192901618
CZE,2003,-0.028620591
CZE,2004,0.030434848
CZE,2005,0.13832598
CZE,2006,0.270795629
CZE,2007,0.583542205
CZE,2008,0.829412603
CZE,2009,0.569729451
CZE,2010,0.291361674
CZE,2011,0.206747667
CZE,2012,0.139925656
CZE,2013,0.033169946
CZE,2014,0.105277582
CZE,2015,0.196588748
CZE,2016,0.192048416
CZE,2017,0.265642664
CZE,2018,0.334427262
CZE,2019,0.393788864
CZE,2020,0.243222682
DEU,1990,0.861969449
DEU,1991,0.728605547
DEU,1992,0.760346947
DEU,1993,0.657391218
DEU,1994,0.346856649
DEU,1995,0.293904444
DEU,1996,0.289474899
DEU,1997,0.146313282
DEU,1998,0.015143651
DEU,1999,0.064634578
DEU,2000,0.1354316
DEU,2001,0.168225361
DEU,2002,0.168128319
DEU,2003,0.055363304
DEU,2004,-0.021709728
DEU,2005,-0.056778262
DEU,2006,-0.112797498
DEU,2007,-0.133718573
DEU,2008,-0.190142845
DEU,2009,-0.25338341
DEU,2010,-0.153198447
DEU,2011,-1.853714629
DEU,2012,0.187727801
DEU,2013,0.272900215
DEU,2014,0.416877359
DEU,2015,0.865702644
DEU,2016,0.807218539
DEU,2017,0.37372456
DEU,2018,0.300526702
DEU,2019,0.225519874
DEU,2020,0.081693159
DJI,1990,10.21924103
DJI,1991,8.52273921
DJI,1992,-0.850675968
DJI,1993,-1.938772422
DJI,1994,1.983691945
DJI,1995,0.980299863
DJI,1996,2.359110809
DJI,1997,3.52617803
DJI,1998,3.98289681
DJI,1999,3.458048805
DJI,2000,3.101649749
DJI,2001,3.112243508
DJI,2002,3.041365393
DJI,2003,2.166373252
DJI,2004,1.472468479
DJI,2005,1.514428962
DJI,2006,1.917560639
DJI,2007,2.131795196
DJI,2008,2.024001609
DJI,2009,2.042348155
DJI,2010,1.988307013
DJI,2011,1.897891568
DJI,2012,1.849338944
DJI,2013,1.812671319
DJI,2014,1.768063846
DJI,2015,1.721247739
DJI,2016,1.675509258
DJI,2017,1.645014013
DJI,2018,1.617728543
DJI,2019,1.576239752
DJI,2020,1.493639579
DMA,1990,-0.70847015
DMA,1991,-0.49054361
DMA,1992,-0.041952074
DMA,1993,0.082440832
DMA,1994,0.04191751
DMA,1995,0.004335291
DMA,1996,-0.050590098
DMA,1997,-0.122968326
DMA,1998,-0.207217921
DMA,1999,-0.348746321
DMA,2000,-0.513704758
DMA,2001,-0.282786143
DMA,2002,0.159806507
DMA,2003,0.263342849
DMA,2004,0.192678287
DMA,2005,0.145721639
DMA,2006,0.09896956
DMA,2007,0.047994067
DMA,2008,0.010177599
DMA,2009,0.00726908
DMA,2010,-0.046531242
DMA,2011,-0.018909504
DMA,2012,0.212163125
DMA,2013,-0.100212779
DMA,2014,0.798904314
DMA,2015,0.91263243
DMA,2016,0.097086
DMA,2017,0.466977884
DMA,2018,0.594793081
DMA,2019,0.850614263
DMA,2020,0.790672283
DNK,1990,0.16245632
DNK,1991,0.259518212
DNK,1992,0.330671402
DNK,1993,0.333166396
DNK,1994,0.337707376
DNK,1995,0.520962181
DNK,1996,0.565926342
DNK,1997,0.415564969
DNK,1998,0.363162524
DNK,1999,0.330886246
DNK,2000,0.334233619
DNK,2001,0.358315679
DNK,2002,0.319487125
DNK,2003,0.272010444
DNK,2004,0.258432282
DNK,2005,0.275481733
DNK,2006,0.328645159
DNK,2007,0.443466054
DNK,2008,0.58754759
DNK,2009,0.535079062
DNK,2010,0.444197155
DNK,2011,0.411737855
DNK,2012,0.376272243
DNK,2013,0.416901361
DNK,2014,0.507053283
DNK,2015,0.70642385
DNK,2016,0.780392644
DNK,2017,0.643350904
DNK,2018,0.495838926
DNK,2019,0.358130916
DNK,2020,0.291641177
DOM,1990,2.111788867
DOM,1991,2.07397994
DOM,1992,2.025645393
DOM,1993,1.982733697
DOM,1994,1.932869621
DOM,1995,1.87028572
DOM,1996,1.795293132
DOM,1997,1.704764411
DOM,1998,1.607244636
DOM,1999,1.548513885
DOM,2000,1.526878889
DOM,2001,1.490443156
DOM,2002,1.44368039
DOM,2003,1.40844926
DOM,2004,1.372566715
DOM,2005,1.336154561
DOM,2006,1.294401662
DOM,2007,1.26337587
DOM,2008,1.276012214
DOM,2009,1.305249779
DOM,2010,1.314837822
DOM,2011,1.300681992
DOM,2012,1.275637364
DOM,2013,1.249960981
DOM,2014,1.223783405
DOM,2015,1.196044004
DOM,2016,1.163320183
DOM,2017,1.130145929
DOM,2018,1.10483768
DOM,2019,1.074974829
DOM,2020,1.076552247
DZA,1990,2.494067638
DZA,1991,2.384652804
DZA,1992,2.323751863
DZA,1993,2.240369269
DZA,1994,2.107746513
DZA,1995,1.918044199
DZA,1996,1.763319561
DZA,1997,1.681159712
DZA,1998,1.510573237
DZA,1999,1.398429124
DZA,2000,1.402290858
DZA,2001,1.375930803
DZA,2002,1.348866952
DZA,2003,1.354238911
DZA,2004,1.407273215
DZA,2005,1.364081963
DZA,2006,1.441137296
DZA,2007,1.627908677
DZA,2008,1.708971675
DZA,2009,1.795903932
DZA,2010,1.858701991
DZA,2011,1.898394281
DZA,2012,1.943102134
DZA,2013,1.966715818
DZA,2014,1.97904881
DZA,2015,1.999946051
DZA,2016,1.993431689
DZA,2017,1.957002471
DZA,2018,1.903325428
DZA,2019,1.839444886
DZA,2020,1.732456728
EAP,1990,1.623887707
EAP,1991,1.540454003
EAP,1992,1.436073097
EAP,1993,1.376006847
EAP,1994,1.344140651
EAP,1995,1.292866564
EAP,1996,1.254588153
EAP,1997,1.229118315
EAP,1998,1.16903949
EAP,1999,1.080229239
EAP,2000,1.000144196
EAP,2001,0.940855472
EAP,2002,0.892600634
EAP,2003,0.852110286
EAP,2004,0.820946403
EAP,2005,0.809271375
EAP,2006,0.787319462
EAP,2007,0.762934995
EAP,2008,0.750767525
EAP,2009,0.735501588
EAP,2010,0.723525605
EAP,2011,0.765864829
EAP,2012,0.856579157
EAP,2013,0.83969913
EAP,2014,0.802577871
EAP,2015,0.761606991
EAP,2016,0.752053119
EAP,2017,0.762475193
EAP,2018,0.65382759
EAP,2019,0.566578152
EAP,2020,0.474118364
EAR,1990,2.45728232
EAR,1991,2.329070241
EAR,1992,2.201768493
EAR,1993,2.099424626
EAR,1994,2.005007365
EAR,1995,2.003514266
EAR,1996,2.060218273
EAR,1997,2.02048306
EAR,1998,1.95209934
EAR,1999,1.901251937
EAR,2000,1.885652381
EAR,2001,1.86603829
EAR,2002,1.78177192
EAR,2003,1.718400973
EAR,2004,1.701078716
EAR,2005,1.658094629
EAR,2006,1.629621546
EAR,2007,1.602126893
EAR,2008,1.556484482
EAR,2009,1.530764099
EAR,2010,1.549485622
EAR,2011,1.531347599
EAR,2012,1.462729625
EAR,2013,1.424886538
EAR,2014,1.404914523
EAR,2015,1.395370924
EAR,2016,1.363403831
EAR,2017,1.321020144
EAR,2018,1.296433693
EAR,2019,1.265303681
EAR,2020,1.194213212
EAS,1990,1.51250348
EAS,1991,1.449550619
EAS,1992,1.347152509
EAS,1993,1.291334093
EAS,1994,1.26525715
EAS,1995,1.217148088
EAS,1996,1.192757826
EAS,1997,1.157058289
EAS,1998,1.102905169
EAS,1999,1.011249694
EAS,2000,0.944096982
EAS,2001,0.897460572
EAS,2002,0.843921782
EAS,2003,0.798496362
EAS,2004,0.763640198
EAS,2005,0.749594885
EAS,2006,0.745037781
EAS,2007,0.733077002
EAS,2008,0.728174131
EAS,2009,0.699825737
EAS,2010,0.684869462
EAS,2011,0.714338483
EAS,2012,0.798953107
EAS,2013,0.779835747
EAS,2014,0.749921648
EAS,2015,0.71435793
EAS,2016,0.70668095
EAS,2017,0.710215377
EAS,2018,0.612372615
EAS,2019,0.532726654
EAS,2020,0.428125777
ECA,1990,1.14960231
ECA,1991,1.069504409
ECA,1992,0.879993361
ECA,1993,0.667172118
ECA,1994,0.437554227
ECA,1995,0.293999842
ECA,1996,0.479195639
ECA,1997,0.429018809
ECA,1998,0.289604249
ECA,1999,0.21412181
ECA,2000,0.350532523
ECA,2001,0.4121333
ECA,2002,0.422254949
ECA,2003,0.446028962
ECA,2004,0.49375082
ECA,2005,0.512541562
ECA,2006,0.540598538
ECA,2007,0.436220353
ECA,2008,0.7201018
ECA,2009,0.811593853
ECA,2010,0.953373239
ECA,2011,0.946254524
ECA,2012,0.792096324
ECA,2013,0.84822934
ECA,2014,0.855903427
ECA,2015,0.899686984
ECA,2016,0.891126375
ECA,2017,0.842247776
ECA,2018,0.842044306
ECA,2019,0.874610326
ECA,2020,0.694686192
ECS,1990,0.503924009
ECS,1991,0.514764705
ECS,1992,0.408194989
ECS,1993,0.343643301
ECS,1994,0.253171139
ECS,1995,0.189513821
ECS,1996,0.198451957
ECS,1997,0.175505532
ECS,1998,0.13610464
ECS,1999,0.113188885
ECS,2000,0.108393377
ECS,2001,0.13196494
ECS,2002,0.181750386
ECS,2003,0.255852506
ECS,2004,0.293690487
ECS,2005,0.300942886
ECS,2006,0.306834084
ECS,2007,0.318877173
ECS,2008,0.409406801
ECS,2009,0.400753122
ECS,2010,0.392263514
ECS,2011,0.247008078
ECS,2012,0.385074667
ECS,2013,0.453645011
ECS,2014,0.464386588
ECS,2015,0.460308868
ECS,2016,0.449667881
ECS,2017,0.39233638
ECS,2018,0.375295687
ECS,2019,0.3300859
ECS,2020,0.235807076
ECU,1990,2.32006287
ECU,1991,2.237420192
ECU,1992,2.110612728
ECU,1993,1.983160148
ECU,1994,1.911253939
ECU,1995,1.86855906
ECU,1996,1.830096742
ECU,1997,1.789522755
ECU,1998,1.751815164
ECU,1999,1.725666518
ECU,2000,1.71308817
ECU,2001,1.719685589
ECU,2002,1.737093154
ECU,2003,1.748693201
ECU,2004,1.73957986
ECU,2005,1.724433177
ECU,2006,1.721115035
ECU,2007,1.718133581
ECU,2008,1.704205812
ECU,2009,1.682479333
ECU,2010,1.660310481
ECU,2011,1.641883117
ECU,2012,1.602521872
ECU,2013,1.532423238
ECU,2014,1.483598602
ECU,2015,1.479835238
ECU,2016,1.493389873
ECU,2017,1.553356266
ECU,2018,1.890909307
ECU,2019,1.909683263
ECU,2020,1.401904626
EGY,1990,2.564808557
EGY,1991,2.411330334
EGY,1992,2.324064093
EGY,1993,2.295631166
EGY,1994,2.245050674
EGY,1995,2.191722851
EGY,1996,2.155736504
EGY,1997,2.155401194
EGY,1998,2.144627085
EGY,1999,2.113320157
EGY,2000,2.071834706
EGY,2001,2.056419843
EGY,2002,2.091103293
EGY,2003,2.087856462
EGY,2004,2.031665661
EGY,2005,1.983341437
EGY,2006,1.946600641
EGY,2007,1.951674313
EGY,2008,1.958382903
EGY,2009,1.956155222
EGY,2010,2.027639655
EGY,2011,2.207642811
EGY,2012,2.261587344
EGY,2013,2.315707504
EGY,2014,2.34379305
EGY,2015,2.205259807
EGY,2016,2.086302846
EGY,2017,1.989768495
EGY,2018,1.898930768
EGY,2019,1.794002125
EGY,2020,1.733129572
EMU,1990,0.449465555
EMU,1991,0.487704714
EMU,1992,0.420608762
EMU,1993,0.410915358
EMU,1994,0.30317488
EMU,1995,0.24413652
EMU,1996,0.236135097
EMU,1997,0.228748981
EMU,1998,0.207393533
EMU,1999,0.248835898
EMU,2000,0.310412665
EMU,2001,0.328154457
EMU,2002,0.483898056
EMU,2003,0.537238791
EMU,2004,0.54467388
EMU,2005,0.512704571
EMU,2006,0.462005212
EMU,2007,0.513136795
EMU,2008,0.483399087
EMU,2009,0.31979684
EMU,2010,0.230876276
EMU,2011,-0.218545966
EMU,2012,0.214210419
EMU,2013,0.333032954
EMU,2014,0.333977385
EMU,2015,0.289724143
EMU,2016,0.280903594
EMU,2017,0.19925973
EMU,2018,0.226536067
EMU,2019,0.105440657
EMU,2020,0.127883693
