iso3,year,internet_usage
TKM,2009,1.95
TKM,2010,3
TKM,2011,5
TKM,2012,7.1958
TKM,2013,9.6
TKM,2014,12.2
TKM,2015,14.99677482
TKM,2016,17.99032446
TKM,2017,21.25099741
TKM,2018,21.25099741
TKM,2019,21.25099741
TKM,2020,21.25099741
TKM,2021,21.25099741
TKM,2022,21.25099741
TKM,2023,21.25099741
TLA,1989,0
TLA,1990,0
TLA,1991,0.00228643
TLA,1992,0.009940674
TLA,1993,0.021824775
TLA,1994,0.044301045
TLA,1995,0.106418139
TLA,1996,0.314569312
TLA,1997,0.614010965
TLA,1998,1.238422678
TLA,1999,2.059285316
TLA,2000,3.89207954
TLA,2001,5.632847757
TLA,2002,8.879600209
TLA,2003,11.31910234
TLA,2004,14.46026737
TLA,2005,16.69902218
TLA,2006,20.91314442
TLA,2007,23.94313154
TLA,2008,26.72765183
TLA,2009,31.32595363
TLA,2010,35.02515274
TLA,2011,39.74666344
TLA,2012,43.43723122
TLA,2013,46.44913215
TLA,2014,49.03645018
TLA,2015,54.64600591
TLA,2016,57.72648881
TLA,2017,60.2481075
TLA,2018,63.5680401
TLA,2019,68.70150497
TLA,2020,73.95262478
TLA,2021,76.19295658
TLA,2022,76.19295658
TLA,2023,76.19295658
TLS,1989,0
TLS,1990,0
TLS,1991,0
TLS,1992,0
TLS,1993,0
TLS,1994,0
TLS,1995,0
TLS,1996,0
TLS,1997,0
TLS,1998,0
TLS,1999,0
TLS,2000,0
TLS,2001,0
TLS,2002,0
TLS,2003,0
TLS,2004,0
TLS,2005,0.099031768
TLS,2006,0.5
TLS,2007,1
TLS,2008,1.5
TLS,2009,2
TLS,2010,3
TLS,2011,4
TLS,2012,7
TLS,2013,11
TLS,2014,17.5
TLS,2015,18.6
TLS,2016,21.2
TLS,2017,24.2
TLS,2018,27.6
TLS,2019,28.00455613
TLS,2020,34.12927356
TLS,2021,39.45131242
TLS,2022,39.45131242
TLS,2023,39.45131242
TMN,1989,0
TMN,1990,0
TMN,1991,0
TMN,1992,0
TMN,1993,2.44978e-4
TMN,1994,0.002014405
TMN,1995,0.011439386
TMN,1996,0.026861697
TMN,1997,0.080018705
TMN,1998,0.170264117
TMN,1999,0.438810678
TMN,2000,0.867364675
TMN,2001,1.14949573
TMN,2002,2.815314732
TMN,2003,4.040950617
TMN,2004,7.520908773
TMN,2005,8.509016998
TMN,2006,9.876186858
TMN,2007,11.86498872
TMN,2008,14.97984984
TMN,2009,17.61604773
TMN,2010,20.5177528
TMN,2011,22.78457372
TMN,2012,25.78211374
TMN,2013,29.49367294
TMN,2014,34.53470667
TMN,2015,38.83576264
TMN,2016,42.91990626
TMN,2017,48.44783981
TMN,2018,54.08502883
TMN,2019,62.11813288
TMN,2020,68.2819952
TMN,2021,73.27587142
TMN,2022,73.27587142
TMN,2023,73.27587142
TON,1989,0
TON,1990,0
TON,1991,0
TON,1992,0
TON,1993,0
TON,1994,0
TON,1995,0.12323112
TON,1996,0.163793456
TON,1997,0.510866122
TON,1998,0.765134358
TON,1999,1.01796712
TON,2000,2.434398044
TON,2001,2.825371839
TON,2002,2.907297316
TON,2003,2.985817368
TON,2004,3.952373895
TON,2005,4.907782762
TON,2006,5.853944095
TON,2007,7.179865329
TON,2008,8.110769944
TON,2009,10
TON,2010,16
TON,2011,25
TON,2012,30
TON,2013,32.75396061
TON,2014,35.95444145
TON,2015,38.65127243
TON,2016,39.95
TON,2017,46.2
TON,2018,53.4
TON,2019,61.78962999
TON,2020,66.64843101
TON,2021,71.58657964
TON,2022,71.58657964
TON,2023,71.58657964
TSA,1989,0
TSA,1990,0
TSA,1991,0
TSA,1992,8.47207838687609e-5
TSA,1993,1.65773e-4
TSA,1994,8.51278e-4
TSA,1995,0.019977267
TSA,1996,0.040563748
TSA,1997,0.060038244
TSA,1998,0.116990402
TSA,1999,0.22607284
TSA,2000,0.475420662
TSA,2001,0.670682911
TSA,2002,1.476901815
TSA,2003,1.874251173
TSA,2004,2.224307598
TSA,2005,2.586916771
TSA,2006,3.020636497
TSA,2007,4.007624014
TSA,2008,4.432263319
TSA,2009,5.142473141
TSA,2010,7.169207591
TSA,2011,9.220739374
TSA,2012,10.0980445
TSA,2013,11.30304582
TSA,2014,12.83055071
TSA,2015,14.1987495
TSA,2016,16.20371292
TSA,2017,18.01222168
TSA,2018,20.22645891
TSA,2019,27.99036119
TSA,2020,38.97612269
TSA,2021,42.58726467
TSA,2022,42.58726467
TSA,2023,42.58726467
TSS,1989,0
TSS,1990,0
TSS,1991,0.00103339
TSS,1992,0.003006051
TSS,1993,0.008724506
TSS,1994,0.018911593
TSS,1995,0.051620304
TSS,1996,0.072317886
TSS,1997,0.135088536
TSS,1998,0.244727115
TSS,1999,0.373976533
TSS,2000,0.516909538
TSS,2001,0.65654494
TSS,2002,0.839168617
TSS,2003,1.114832948
TSS,2004,1.495270272
TSS,2005,2.015888472
TSS,2006,2.659157032
TSS,2007,3.369998386
TSS,2008,3.669101868
TSS,2009,4.3129981
TSS,2010,6.137967844
TSS,2011,7.596635252
TSS,2012,9.28488742
TSS,2013,11.1593891
TSS,2014,13.36898543
TSS,2015,16.01170993
TSS,2016,18.63630831
TSS,2017,21.2702329
TSS,2018,24.8252702
TSS,2019,27.76492234
TSS,2020,31.82428951
TSS,2021,35.86173873
TSS,2022,35.86173873
TSS,2023,35.86173873
TTO,1989,0
TTO,1990,0
TTO,1991,0
TTO,1992,0
TTO,1993,0
TTO,1994,0
TTO,1995,0.158149899
TTO,1996,0.393080525
TTO,1997,1.173174658
TTO,1998,2.724825339
TTO,1999,5.814250962
TTO,2000,7.721411474
TTO,2001,15.38462722
TTO,2002,21.99867548
TTO,2003,25.97176411
TTO,2004,27.02427008
TTO,2005,28.97671243
TTO,2006,30.00374858
TTO,2007,32.3
TTO,2008,34.8
TTO,2009,44.3
TTO,2010,48.5
TTO,2011,55.2
TTO,2012,57.5
TTO,2013,59.9
TTO,2014,62.4
TTO,2015,65.1
TTO,2016,67.8
TTO,2017,70.6
TTO,2018,70.6
TTO,2019,78.96497802
TTO,2020,78.67115844
TTO,2021,79
TTO,2022,79
TTO,2023,79
TUN,1989,0
TUN,1990,0
TUN,1991,0
TUN,1992,0
TUN,1993,0
TUN,1994,0.007379544
TUN,1995,0.011191954
TUN,1996,0.027615372
TUN,1997,0.043656974
TUN,1998,0.107940957
TUN,1999,1.602494764
TUN,2000,2.750740293
TUN,2001,4.297966035
TUN,2002,5.252887295
TUN,2003,6.490845795
TUN,2004,8.528817752
TUN,2005,9.655086542
TUN,2006,12.98640865
TUN,2007,17.1
TUN,2008,27.53
TUN,2009,34.07
TUN,2010,36.8
TUN,2011,39.1
TUN,2012,41.4416
TUN,2013,43.8
TUN,2014,46.16
TUN,2015,46.49999434
TUN,2016,49.59999484
TUN,2017,55.50015506
TUN,2018,64.19081023
TUN,2019,66.6999983
TUN,2020,72.80748713
TUN,2021,78.98965145
TUN,2022,78.98965145
TUN,2023,78.98965145
TUR,1989,0
TUR,1990,0
TUR,1991,0
TUR,1992,0
TUR,1993,0.008457732
TUR,1994,0.049869182
TUR,1995,0.081691205
TUR,1996,0.192724936
TUR,1997,0.473695432
TUR,1998,0.698805129
TUR,1999,2.292117685
TUR,2000,3.761685035
TUR,2001,5.189481461
TUR,2002,11.38
TUR,2003,12.33
TUR,2004,14.58
TUR,2005,15.46
TUR,2006,18.24
TUR,2007,28.63
TUR,2008,34.37
TUR,2009,36.4
TUR,2010,39.82
TUR,2011,43.06571043
TUR,2012,45.13
TUR,2013,46.25
TUR,2014,51.04
TUR,2015,53.74497914
TUR,2016,58.34773401
TUR,2017,64.68461768
TUR,2018,71.04276084
TUR,2019,73.97670229
TUR,2020,77.6695605
TUR,2021,81.40843745
TUR,2022,83.43716576
TUR,2023,83.43716576
TUV,1989,0
TUV,1990,0
TUV,1991,0
TUV,1992,0
TUV,1993,0
TUV,1994,0
TUV,1995,0
TUV,1996,0
TUV,1997,0
TUV,1998,0
TUV,1999,0
TUV,2000,5.241639585
TUV,2001,5.7
TUV,2002,6.3
TUV,2003,6.9
TUV,2004,7.6
TUV,2005,8.3
TUV,2006,9.1
TUV,2007,10
TUV,2008,11.2
TUV,2009,12.8
TUV,2010,14.6
TUV,2011,16.5
TUV,2012,18.7
TUV,2013,21.2
TUV,2014,24.1
TUV,2015,27.3
TUV,2016,31
TUV,2017,35.2
TUV,2018,35.2
TUV,2019,35.2
TUV,2020,35.2
TUV,2021,71.58657964
TUV,2022,71.58657964
TUV,2023,71.58657964
TZA,1989,0
TZA,1990,0
TZA,1991,0
TZA,1992,0
TZA,1993,0
TZA,1994,0
TZA,1995,0
TZA,1996,0.001622155
TZA,1997,0.007900283
TZA,1998,0.009244125
TZA,1999,0.075130889
TZA,2000,0.11719444
TZA,2001,0.171300351
TZA,2002,0.222484414
TZA,2003,0.676962857
TZA,2004,0.877574971
TZA,2005,1.1
TZA,2006,1.3
TZA,2007,1.6
TZA,2008,1.9
TZA,2009,2.4
TZA,2010,2.9
TZA,2011,3.2
TZA,2012,3.95
TZA,2013,4.4
TZA,2014,7
TZA,2015,10
TZA,2016,13.50423285
TZA,2017,15.99999943
TZA,2018,17.1
TZA,2019,18.27725712
TZA,2020,23.44750876
TZA,2021,31.63313086
TZA,2022,31.63313086
TZA,2023,31.63313086
UGA,1989,0
UGA,1990,0
UGA,1991,0
UGA,1992,0
UGA,1993,0
UGA,1994,0
UGA,1995,0.002863471
UGA,1996,0.004625948
UGA,1997,0.010319341
UGA,1998,0.065289465
UGA,1999,0.10554394
UGA,2000,0.163714063
UGA,2001,0.237945087
UGA,2002,0.384093505
UGA,2003,0.46484984
UGA,2004,0.71997068
UGA,2005,1.742205503
UGA,2006,2.529363038
UGA,2007,3.671965351
UGA,2008,3.88
UGA,2009,4.1
UGA,2010,4.3
UGA,2011,4.6
UGA,2012,4.8
UGA,2013,5.1
UGA,2014,5.4
UGA,2015,5.8
UGA,2016,5.9
UGA,2017,5.9
UGA,2018,6
UGA,2019,6.017815092
UGA,2020,6.1
UGA,2021,10.34242044
UGA,2022,10.34242044
UGA,2023,10.34242044
UKR,1989,0
UKR,1990,0
UKR,1991,0
UKR,1992,0
UKR,1993,7.7697e-4
UKR,1994,0.013641246
UKR,1995,0.043083985
UKR,1996,0.098580381
UKR,1997,0.198821885
UKR,1998,0.301075792
UKR,1999,0.405385448
UKR,2000,0.716183762
UKR,2001,1.238759547
UKR,2002,1.873885116
UKR,2003,3.148127588
UKR,2004,3.489477881
UKR,2005,3.749764415
UKR,2006,4.506124564
UKR,2007,6.55
UKR,2008,11
UKR,2009,17.9
UKR,2010,23.3
UKR,2011,28.70826284
UKR,2012,35.27
UKR,2013,40.954129
UKR,2014,46.23597546
UKR,2015,48.88464368
UKR,2016,53.0009696
UKR,2017,58.88947945
UKR,2018,62.55315539
UKR,2019,70.1248443
UKR,2020,75.03790912
UKR,2021,79.21829353
UKR,2022,79.21829353
UKR,2023,79.21829353
UMC,1989,0
UMC,1990,0
UMC,1991,7.2168e-4
UMC,1992,0.002454525
UMC,1993,0.006754331
UMC,1994,0.016722863
UMC,1995,0.042839174
UMC,1996,0.104659339
UMC,1997,0.230229743
UMC,1998,0.525324626
UMC,1999,1.151326963
UMC,2000,2.308544044
UMC,2001,3.39602879
UMC,2002,5.603456628
UMC,2003,7.184118713
UMC,2004,8.81959012
UMC,2005,10.24199752
UMC,2006,12.55571307
UMC,2007,16.66937197
UMC,2008,21.26020008
UMC,2009,25.84021998
UMC,2010,30.59964284
UMC,2011,34.54933512
UMC,2012,38.31901002
UMC,2013,41.43003457
UMC,2014,44.28104053
UMC,2015,47.99621535
UMC,2016,51.4341138
UMC,2017,54.27419047
UMC,2018,59.19434719
UMC,2019,64.63294294
UMC,2020,70.16492921
UMC,2021,73.7474748
UMC,2022,76.38469172
UMC,2023,76.38469172
URY,1989,0
URY,1990,0
URY,1991,0
URY,1992,0
URY,1993,0
URY,1994,0.062474386
URY,1995,0.310128582
URY,1996,1.847472089
URY,1997,3.363239668
URY,1998,6.987069365
URY,1999,9.972765285
URY,2000,10.53905775
URY,2001,11.12143768
URY,2002,11.4194702
URY,2003,15.93713672
URY,2004,17.06309834
URY,2005,20.08818956
URY,2006,29.4
URY,2007,34
URY,2008,39.3
URY,2009,41.8
URY,2010,46.4
URY,2011,51.40466106
URY,2012,54.45376868
URY,2013,57.69
URY,2014,61.46
URY,2015,64.5707871
URY,2016,66.4
URY,2017,70.3223544
URY,2018,80.72684288
URY,2019,83.35153377
URY,2020,86.31019103
URY,2021,90.07384089
URY,2022,89.87304314
URY,2023,89.87304314
USA,1989,0.784728502
USA,1990,0.784728502
USA,1991,1.163193726
USA,1992,1.724202539
USA,1993,2.271673294
USA,1994,4.862780635
USA,1995,9.237088297
USA,1996,16.41935296
USA,1997,21.61640097
USA,1998,30.09319659
USA,1999,35.84872446
USA,2000,43.07916264
USA,2001,49.08083159
USA,2002,58.78540388
USA,2003,61.69711712
USA,2004,64.75825648
USA,2005,67.96805292
USA,2006,68.93119327
USA,2007,75
USA,2008,74
USA,2009,71
USA,2010,71.69
USA,2011,69.72946076
USA,2012,74.7
USA,2013,71.4
USA,2014,73
USA,2015,74.55420245
USA,2016,85.54442129
USA,2017,87.27488917
USA,2018,88.49890317
USA,2019,89.43028486
USA,2020,90.62047017
USA,2021,91.75320833
USA,2022,91.75320833
USA,2023,91.75320833
UZB,1989,0
UZB,1990,0
UZB,1991,0
UZB,1992,0
UZB,1993,0
UZB,1994,0
UZB,1995,0.001527093
UZB,1996,0.004285074
UZB,1997,0.010536935
UZB,1998,0.020754437
UZB,1999,0.030688343
UZB,2000,0.484347308
UZB,2001,0.597567994
UZB,2002,1.081939742
UZB,2003,1.912595178
UZB,2004,2.593725421
UZB,2005,3.343509888
UZB,2006,6.388321967
UZB,2007,7.490604681
UZB,2008,9.080114523
UZB,2009,11.9
UZB,2010,15.9
UZB,2011,18.6
UZB,2012,23.6
UZB,2013,26.8
UZB,2014,35.5
UZB,2015,42.8
UZB,2016,46.79128694
UZB,2017,48.69999885
UZB,2018,55.20000067
UZB,2019,70.39999865
UZB,2020,71.09999824
UZB,2021,76.59043014
UZB,2022,76.59043014
UZB,2023,76.59043014
VCT,1989,0
VCT,1990,0
VCT,1991,0
VCT,1992,0
VCT,1993,0
VCT,1994,0
VCT,1995,0.128634622
VCT,1996,0.483248317
VCT,1997,0.926371957
VCT,1998,1.853997683
VCT,1999,2.7820023
VCT,2000,3.245037411
VCT,2001,5.094809778
VCT,2002,5.54959488
VCT,2003,6.462274167
VCT,2004,7.371165842
VCT,2005,9.198278082
VCT,2006,12
VCT,2007,16
VCT,2008,21
VCT,2009,31
VCT,2010,33.7
VCT,2011,36.7
VCT,2012,40
VCT,2013,43.5
VCT,2014,47.4
VCT,2015,49.4
VCT,2016,51.5
VCT,2017,53.7
VCT,2018,56
VCT,2019,73.96834305
VCT,2020,80.429529
VCT,2021,84.91281395
VCT,2022,84.91281395
VCT,2023,84.91281395
VEN,1989,0
VEN,1990,0
VEN,1991,0
VEN,1992,0.012082134
VEN,1993,0.041587233
VEN,1994,0.055486978
VEN,1995,0.122214848
VEN,1996,0.24826058
VEN,1997,0.390959318
VEN,1998,1.383990391
VEN,1999,2.839825767
VEN,2000,3.359597465
VEN,2001,4.636000948
VEN,2002,4.910446327
VEN,2003,7.499963465
VEN,2004,8.404469592
VEN,2005,12.55299791
VEN,2006,15.22471148
VEN,2007,20.83
VEN,2008,25.88
VEN,2009,32.7
VEN,2010,37.37
VEN,2011,40.22
VEN,2012,49.05008307
VEN,2013,54.9
VEN,2014,57
VEN,2015,58
VEN,2016,60
VEN,2017,61.6
VEN,2018,61.6
VEN,2019,61.6
VEN,2020,61.6
VEN,2021,61.6
VEN,2022,61.6
VEN,2023,61.6
VGB,1989,0
VGB,1990,0
VGB,1991,0
VGB,1992,0
VGB,1993,0
VGB,1994,0
VGB,1995,0
VGB,1996,0
VGB,1997,0
VGB,1998,0
VGB,1999,0
VGB,2000,0
VGB,2001,0
VGB,2002,18.88574127
VGB,2003,18.88574127
VGB,2004,18.88574127
VGB,2005,18.88574127
VGB,2006,18.88574127
VGB,2007,18.88574127
VGB,2008,18.88574127
VGB,2009,36
VGB,2010,37
VGB,2011,37.4
VGB,2012,37.6
VGB,2013,37.6
VGB,2014,37.6
VGB,2015,37.6
VGB,2016,77.70142968
VGB,2017,77.70426829
VGB,2018,77.70426829
VGB,2019,77.70426829
VGB,2020,77.70426829
VGB,2021,77.70426829
VGB,2022,77.70426829
VGB,2023,77.70426829
VIR,1989,0
VIR,1990,0
VIR,1991,0
VIR,1992,0
VIR,1993,0
VIR,1994,0.940645283
VIR,1995,2.801957634
VIR,1996,4.647185664
VIR,1997,6.948368986
VIR,1998,9.245220221
VIR,1999,11.07460593
VIR,2000,13.81508054
VIR,2001,18.37576604
VIR,2002,27.49443238
VIR,2003,27.42907299
VIR,2004,27.37700879
VIR,2005,27.34431967
VIR,2006,27.33261054
VIR,2007,27.33933584
VIR,2008,27.36177742
VIR,2009,27.39650968
VIR,2010,31.22
VIR,2011,35.6
VIR,2012,40.5479
VIR,2013,45.3
VIR,2014,50.07
VIR,2015,54.8391373
VIR,2016,59.6083158
VIR,2017,64.3774943
VIR,2018,64.3774943
VIR,2019,64.3774943
VIR,2020,64.3774943
VIR,2021,64.3774943
VIR,2022,64.3774943
VIR,2023,64.3774943
VNM,1989,0
VNM,1990,0
VNM,1991,0
VNM,1992,0
VNM,1993,0
VNM,1994,0
VNM,1995,0
VNM,1996,1.34813e-4
VNM,1997,0.003981962
VNM,1998,0.013078543
VNM,1999,0.128926663
VNM,2000,0.254248276
VNM,2001,1.265651236
VNM,2002,1.854999236
VNM,2003,3.780280814
VNM,2004,7.642408528
VNM,2005,12.73992929
VNM,2006,17.25456172
VNM,2007,20.75544477
VNM,2008,23.92
VNM,2009,26.55
VNM,2010,30.65
VNM,2011,35.07
VNM,2012,36.8
VNM,2013,38.5
VNM,2014,41
VNM,2015,45
VNM,2016,53
VNM,2017,58.14
VNM,2018,69.84792868
VNM,2019,68.66158021
VNM,2020,70.300000120000007
VNM,2021,74.20999985
VNM,2022,78.58999918
VNM,2023,78.58999918
VUT,1989,0
VUT,1990,0
VUT,1991,0
VUT,1992,0
VUT,1993,0
VUT,1994,0
VUT,1995,0
VUT,1996,0.056845636
VUT,1997,0.139505815
VUT,1998,0.274185942
VUT,1999,0.538300048
VUT,2000,2.108336891
VUT,2001,2.830572239
VUT,2002,3.510038711
VUT,2003,3.903295845
VUT,2004,4.746602619
VUT,2005,5.082333808
VUT,2006,5.850585059
VUT,2007,6.8
VUT,2008,7.269119923
VUT,2009,7.5
VUT,2010,8
VUT,2011,9.2
VUT,2012,10.598
VUT,2013,11.3
VUT,2014,18.8
VUT,2015,22.35140458
VUT,2016,24
VUT,2017,30.8
VUT,2018,39.5
VUT,2019,50.73047713
VUT,2020,53.27502287
VUT,2021,66.33566871
VUT,2022,66.33566871
VUT,2023,66.33566871
WLD,1989,0.048824693
WLD,1990,0.048824693
WLD,1991,0.078810516
WLD,1992,0.125186329
WLD,1993,0.17900668
WLD,1994,0.360508149
WLD,1995,0.683082061
WLD,1996,1.326567158
WLD,1997,2.042697058
WLD,1998,3.140579598
WLD,1999,4.632902784
WLD,2000,6.743719512
WLD,2001,8.053555973
WLD,2002,10.51852842
WLD,2003,12.19585459
WLD,2004,14.08181857
WLD,2005,15.67466147
WLD,2006,17.42642072
WLD,2007,20.35453685
WLD,2008,23.0068355
WLD,2009,25.56000526
WLD,2010,28.79765308
WLD,2011,31.21196509
WLD,2012,33.71336143
WLD,2013,35.64925752
WLD,2014,37.880780970000004
WLD,2015,40.27005864
WLD,2016,43.21598024
WLD,2017,45.54307318
WLD,2018,49.15756321
WLD,2019,53.74888437
WLD,2020,59.56913844
WLD,2021,63.0713483
WLD,2022,63.0713483
WLD,2023,63.0713483
WSM,1989,0
WSM,1990,0
WSM,1991,0
WSM,1992,0
WSM,1993,0
WSM,1994,0
WSM,1995,0
WSM,1996,0
WSM,1997,0.174571863
WSM,1998,0.230359015
WSM,1999,0.285308333
WSM,2000,0.566392533
WSM,2001,1.689902831
WSM,2002,2.244832676
WSM,2003,2.799630449
WSM,2004,3.07552941
WSM,2005,3.352592112
WSM,2006,4.469173873
WSM,2007,4.749983235
WSM,2008,5.031615316
WSM,2009,6
WSM,2010,7
WSM,2011,11
WSM,2012,12.92249
WSM,2013,15.3
WSM,2014,21.2
WSM,2015,25.40700977
WSM,2016,31.7
WSM,2017,39.4
WSM,2018,49.1
WSM,2019,61.21060766
WSM,2020,69.20598813
WSM,2021,78.24573185
WSM,2022,78.24573185
WSM,2023,78.24573185
XKX,1989,83.89359681
XKX,1990,83.89359681
XKX,1991,83.89359681
XKX,1992,83.89359681
XKX,1993,83.89359681
XKX,1994,83.89359681
XKX,1995,83.89359681
XKX,1996,83.89359681
XKX,1997,83.89359681
XKX,1998,83.89359681
XKX,1999,83.89359681
XKX,2000,83.89359681
XKX,2001,83.89359681
XKX,2002,83.89359681
XKX,2003,83.89359681
XKX,2004,83.89359681
XKX,2005,83.89359681
XKX,2006,83.89359681
XKX,2007,83.89359681
XKX,2008,83.89359681
XKX,2009,83.89359681
XKX,2010,83.89359681
XKX,2011,83.89359681
XKX,2012,83.89359681
XKX,2013,83.89359681
XKX,2014,83.89359681
XKX,2015,83.89359681
XKX,2016,83.89359681
XKX,2017,83.89359681
XKX,2018,89.44303197
XKX,2019,89.44303197
XKX,2020,89.44303197
XKX,2021,89.44303197
XKX,2022,89.44303197
XKX,2023,89.44303197
YEM,1989,0
YEM,1990,0
YEM,1991,0
YEM,1992,0
YEM,1993,0
YEM,1994,0
YEM,1995,0
YEM,1996,6.21081e-4
YEM,1997,0.015025295
YEM,1998,0.023323243
YEM,1999,0.056628675
YEM,2000,0.082500387
YEM,2001,0.090802459
YEM,2002,0.518796032
YEM,2003,0.6047341
YEM,2004,0.881222989
YEM,2005,1.048597934
YEM,2006,1.247824049
YEM,2007,5.01
YEM,2008,6.89
YEM,2009,9.96
YEM,2010,12.35
YEM,2011,14.905
YEM,2012,17.4465
YEM,2013,20
YEM,2014,22.55
YEM,2015,24.08540947
YEM,2016,24.57920836
YEM,2017,26.71835477
YEM,2018,26.71835477
YEM,2019,26.71835477
YEM,2020,26.71835477
YEM,2021,26.71835477
YEM,2022,26.71835477
YEM,2023,26.71835477
ZAF,1989,0
ZAF,1990,0
ZAF,1991,0.013283591
ZAF,1992,0.038869106
ZAF,1993,0.113747184
ZAF,1994,0.246905533
ZAF,1995,0.676740104
ZAF,1996,0.841882931
ZAF,1997,1.632093791
ZAF,1998,2.906220867
ZAF,1999,4.116249583
ZAF,2000,5.348559732
ZAF,2001,6.346619318
ZAF,2002,6.710322437
ZAF,2003,7.007691726
ZAF,2004,8.4251186830000009
ZAF,2005,7.48854253
ZAF,2006,7.607139675
ZAF,2007,8.065375174
ZAF,2008,8.43
ZAF,2009,10
ZAF,2010,24
ZAF,2011,33.97
ZAF,2012,41
ZAF,2013,46.5
ZAF,2014,49
ZAF,2015,51.91911572
ZAF,2016,54
ZAF,2017,56.16739447
ZAF,2018,62.4
ZAF,2019,69.69687508
ZAF,2020,70.32030996
ZAF,2021,72.310492
ZAF,2022,72.310492
ZAF,2023,72.310492
ZMB,1989,0
ZMB,1990,0
ZMB,1991,0
ZMB,1992,0
ZMB,1993,0
ZMB,1994,0.006776105
ZMB,1995,0.008783623
ZMB,1996,0.009069176
ZMB,1997,0.009329658
ZMB,1998,0.030226183
ZMB,1999,0.147053172
ZMB,2000,0.191071643
ZMB,2001,0.233129556
ZMB,2002,0.477750907
ZMB,2003,0.980483039
ZMB,2004,1.1
ZMB,2005,1.3
ZMB,2006,1.6
ZMB,2007,1.9
ZMB,2008,2.2
ZMB,2009,2.5
ZMB,2010,3
ZMB,2011,3.5
ZMB,2012,4.1
ZMB,2013,4.8
ZMB,2014,6.5
ZMB,2015,8.8
ZMB,2016,10.3
ZMB,2017,12.2
ZMB,2018,14.2999971
ZMB,2019,16.8
ZMB,2020,18.05191463
ZMB,2021,21.23153129
ZMB,2022,21.23153129
ZMB,2023,21.23153129
ZWE,1989,0
ZWE,1990,0
ZWE,1991,0
ZWE,1992,0
ZWE,1993,0
ZWE,1994,0.00173928
ZWE,1995,0.00768354
ZWE,1996,0.016790484
ZWE,1997,0.033080327
ZWE,1998,0.081648476
ZWE,1999,0.161675528
ZWE,2000,0.401433535
ZWE,2001,0.799846046
ZWE,2002,1.1
ZWE,2003,1.8
ZWE,2004,2.1
ZWE,2005,2.4
ZWE,2006,2.4
ZWE,2007,3
ZWE,2008,3.5
ZWE,2009,4
ZWE,2010,6.4
ZWE,2011,8.4
ZWE,2012,12
ZWE,2013,15.5
ZWE,2014,16.36473996
ZWE,2015,22.7428181
ZWE,2016,23.11998904
ZWE,2017,24.4
ZWE,2018,25
ZWE,2019,26.58827407
ZWE,2020,29.29856532
ZWE,2021,34.81397069
ZWE,2022,34.81397069
ZWE,2023,34.81397069
