iso1,iso2,common_official_language,common_spoken_language,linguistic_proximity
AGO,BHS,0,0,0.25
AGO,BHR,0,0,0
AGO,BGD,0,0,0.25
AGO,BRB,0,0.00800000037997961,0.25
AGO,BLR,0,0,0.25
AGO,BLX,0,0.006480000447481871,0.35750001668930054
AGO,BLZ,0,0,0.4300000071525574
AGO,BEN,0,0,0
AGO,BMU,0,0.03200000151991844,0.25
AGO,BTN,0,0,0.11249999701976776
AGO,BOL,0,0,0.4050000309944153
AGO,BIH,0,0,0.25
AGO,BRA,1,0.800000011920929,0
AGO,VGB,0,0,0.25
AGO,BRN,0,0,0
AGO,BGR,0,0,0.25
AGO,BFA,0,0,0
AGO,BDI,0,0,0
AGO,KHM,0,0,0
AGO,CMR,0,0,0
AGO,CAN,0,0.01600000075995922,0.32499998807907104
AGO,CPV,1,0.6159999966621399,0.25
AGO,CYM,0,0,0.25
AGO,CAF,0,0,0
AGO,TCD,0,0,0
AGO,CHL,0,0,0.75
AGO,CHN,0,0,0
AGO,HKG,0,0,0
AGO,COL,0,0,0.75
AGO,COM,0,0,0
AGO,COG,0,0,0
AGO,COK,0,0,0
AGO,CRI,0,0,0.75
AGO,HRV,0,0,0.25
AGO,CUB,0,0,0.75
AGO,CYP,0,0,0.19750000536441803
AGO,CZE,0,0,0.25
AGO,CIV,0,0,0
AGO,COD,0,0,0
AGO,DNK,0,0,0.25
AGO,DJI,0,0,0
AGO,DMA,0,0,0.5
AGO,DOM,0,0,0.75
AGO,ECU,0,0,0.75
AGO,EGY,0,0,0
AGO,SLV,0,0,0.75
AGO,ERI,0,0,0
AGO,EST,0,0,0.042500000447034836
AGO,FLK,0,0,0.25
AGO,FJI,0,0,0.125
AGO,FIN,0,0,0
AGO,FRA,0,0,0.5
AGO,GAB,0,0,0
AGO,GMB,0,0,0
AGO,GEO,0,0,0
AGO,DEU,0,0,0.25
AGO,GHA,0,0,0
AGO,GIB,0,0,0.35999998450279236
AGO,GRC,0,0,0.25
AGO,GRL,0,0,0.25
AGO,GRD,0,0,0.25
AGO,GTM,0,0,0.75
AGO,GIN,0,0,0
AGO,GNB,1,0.1120000034570694,0
AGO,GUY,0,0,0.25
AGO,HTI,0,0,0.5
AGO,HND,0,0,0.75
AGO,HUN,0,0,0
AGO,ISL,0,0,0.25
AGO,IND,0,0,0
AGO,IDN,0,0,0
AGO,IRN,0,0,0.18000000715255737
AGO,IRQ,0,0,0
AGO,IRL,0,0,0.25
AGO,ISR,0,0,0.032499998807907104
AGO,ITA,0,0,0.5
AGO,JAM,0,0,0.25
AGO,JPN,0,0,0
AGO,JOR,0,0,0
AGO,KAZ,0,0,0.10249999910593033
AGO,KEN,0,0,0
AGO,KIR,0,0,0
AGO,KWT,0,0,0
AGO,KGZ,0,0,0.06750000268220901
AGO,LAO,0,0,0
AGO,LVA,0,0,0.25
AGO,LBN,0,0,0
AGO,LBR,0,0,0
AGO,LBY,0,0,0
AGO,LTU,0,0,0.25
AGO,MDG,0,0,0
AGO,MWI,0,0,0
AGO,MYS,0,0,0
AGO,MLI,0,0,0
AGO,MLT,0,0,0
AGO,MHL,0,0,0.25
AGO,MRT,0,0,0
AGO,MUS,0,0,0.5
AGO,MEX,0,0,0.75
AGO,FSM,0,0,0
AGO,MSR,0,0,0.25
AGO,MAR,0,0,0
AGO,MOZ,1,0.320000022649765,0
AGO,NRU,0,0,0
AGO,NPL,0,0,0.25
AGO,NLD,0,0,0.25
AGO,ANT,0,0.00800000037997961,0.5
AGO,NCL,0,0,0.5
AGO,NZL,0,0,0.25
AGO,NIC,0,0,0.75
AGO,NER,0,0,0
AGO,NGA,0,0,0
AGO,NIU,0,0,0
AGO,NFK,0,0,0.25
AGO,MNP,0,0,0
AGO,NOR,0,0,0.25
AGO,OMN,0,0,0
AGO,PAK,0,0,0.25
AGO,PLW,0,0,0
AGO,PAN,0,0,0.75
AGO,PNG,0,0,0
AGO,PRY,0,0.0560000017285347,0
AGO,PER,0,0,0.75
AGO,PHL,0,0,0
AGO,PCN,0,0,0.25
AGO,POL,0,0,0.25
AGO,PRT,1,0.800000011920929,0
AGO,QAT,0,0,0
AGO,KOR,0,0,0
AGO,MDA,0,0,0.5
AGO,ROU,0,0,0.5
AGO,RUS,0,0,0.25
AGO,RWA,0,0,0
AGO,SHN,0,0,0.25
AGO,KNA,0,0,0.25
AGO,LCA,0,0,0.5
AGO,SPM,0,0,0.5
AGO,VCT,0,0,0.25
AGO,STP,1,0.7599999904632568,0
AGO,SAU,0,0,0
AGO,SEN,0,0,0
AGO,SYC,0,0,0.5
AGO,SLE,0,0,0
AGO,SGP,0,0,0.05999999865889549
AGO,SVK,0,0,0.25
AGO,SVN,0,0,0.25
AGO,SLB,0,0,0
AGO,SOM,0,0,0
AGO,ZAF,0,0.01600000075995922,0
AGO,ESP,0,0.00800000037997961,0.75
AGO,LKA,0,0,0.25
AGO,SDN,0,0,0
AGO,SUR,0,0,0.25
AGO,SWE,0,0,0.25
AGO,CHE,0,0,0.3149999976158142
AGO,SYR,0,0,0
AGO,TWN,0,0,0
AGO,TJK,0,0,0.25
AGO,THA,0,0,0
AGO,MKD,0,0,0.25
AGO,TGO,0,0,0
AGO,TON,0,0,0
AGO,TTO,0,0,0.25
AGO,TUN,0,0,0
AGO,TUR,0,0,0
AGO,TKM,0,0,0
AGO,TCA,0,0,0.25
AGO,TUV,0,0,0
AGO,UGA,0,0,0
AGO,UKR,0,0,0.25
AGO,ARE,0,0,0
AGO,GBR,0,0,0.25
AGO,TZA,0,0,0
AGO,USA,0,0,0.32500001788139343
AGO,URY,0,0.00800000037997961,0.75
AGO,UZB,0,0,0.03999999910593033
AGO,VUT,0,0,0
AGO,VEN,0,0.01600000075995922,0.75
AGO,VNM,0,0,0
AGO,YEM,0,0,0
AGO,ZMB,0,0,0
AGO,ZWE,0,0,0
AIA,AFG,0,0,0.25
AIA,ALB,0,0,0.25
AIA,DZA,0,0,0
AIA,AND,0,0.20239999890327454,0.25
AIA,AGO,0,0,0.25
AIA,ATG,1,0.7360000014305115,0
AIA,ARG,0,0,0.25
AIA,ARM,0,0,0.25
AIA,ABW,0,0.3863999843597412,0.25
AIA,AUS,1,0.8924000263214111,0
AIA,AUT,0,0.5335999727249146,0.5
AIA,AZE,0,0,0
AIA,BHS,1,0.8004000186920166,0
AIA,BHR,0,0,0
AIA,BGD,0,0.018400000408291817,0.25
AIA,BRB,1,0.910800039768219,0
AIA,BLR,0,0,0.25
AIA,BLX,0,0.5436280369758606,0.39249998331069946
AIA,BLZ,1,0.7544000148773193,0.09000003337860107
AIA,BEN,0,0,0
AIA,BMU,1,0.8924000263214111,0
AIA,BTN,0,0.10119999945163727,0.11249999701976776
AIA,BOL,0,0,0.13500000536441803
AIA,BIH,0,0.414000004529953,0.25
AIA,BRA,0,0,0.25
AIA,VGB,1,0.9200000166893005,0
AIA,BRN,0,0.3495999872684479,0
AIA,BGR,0,0.21160000562667847,0.25
AIA,BFA,0,0,0
AIA,BDI,0,0,0
AIA,KHM,0,0,0
AIA,CMR,1,0.3863999843597412,0
AIA,CAN,1,0.7820000648498535,0.07499998807907104
AIA,CPV,0,0,0
AIA,CYM,1,0.9016000628471375,0
AIA,CAF,0,0,0
AIA,TCD,0,0,0
AIA,CHL,0,0,0.25
AIA,CHN,0,0.009200000204145908,0
AIA,HKG,1,0.3312000334262848,0
AIA,COL,0,0,0.25
AIA,COM,0,0,0
AIA,COG,0,0,0
AIA,COK,1,0.18400000035762787,0
AIA,CRI,0,0,0.25
AIA,HRV,0,0.4508000314235687,0.25
AIA,CUB,0,0,0.25
AIA,CYP,0,0.6991999745368958,0.19750000536441803
AIA,CZE,0,0.2207999974489212,0.25
AIA,CIV,0,0,0
AIA,COD,0,0,0
AIA,DNK,0,0.7912000417709351,0.5
AIA,DJI,0,0,0
AIA,DMA,1,0.8648000359535217,0.25
AIA,DOM,0,0,0.25
AIA,ECU,0,0,0.25
AIA,EGY,0,0,0
AIA,SLV,0,0,0.25
AIA,ERI,0,0,0
AIA,EST,0,0.42320001125335693,0.042500000447034836
AIA,FLK,1,0.8831999897956848,0
AIA,FJI,1,0.1931999921798706,0.125
AIA,FIN,0,0.5795999765396118,0
AIA,FRA,0,0.3312000334262848,0.25
AIA,GAB,0,0,0
AIA,GMB,1,0.018400000408291817,0
AIA,GEO,0,0,0
AIA,DEU,0,0.5152000188827515,0.5
AIA,GHA,1,0.0551999993622303,0
AIA,GIB,1,0.8831999897956848,0.05500000715255737
AIA,GRC,0,0.4415999948978424,0.25
AIA,GRL,0,0,0.5
AIA,GRD,1,0.8372000455856323,0
AIA,GTM,0,0,0.25
AIA,GIN,0,0,0
AIA,GNB,0,0,0
AIA,GUY,1,0.8372000455856323,0
AIA,HTI,0,0,0.25
AIA,HND,0,0,0.25
AIA,HUN,0,0.21160000562667847,0
AIA,ISL,0,0.8187999725341797,0.5
AIA,IND,1,0.21160000562667847,0
AIA,IDN,0,0,0
AIA,IRN,0,0,0.18000000715255737
AIA,IRQ,0,0,0
AIA,IRL,1,0.9016000628471375,0
AIA,ISR,1,0.46000000834465027,0.032499998807907104
AIA,ITA,0,0.2667999863624573,0.25
AIA,JAM,1,0.9016000628471375,0
AIA,JPN,0,0.1103999987244606,0
AIA,JOR,0,0,0
AIA,KAZ,0,0,0.10249999910593033
AIA,KEN,1,0.06440000236034393,0
AIA,KIR,1,0.2207999974489212,0
AIA,KWT,0,0,0
AIA,KGZ,0,0,0.06750000268220901
AIA,LAO,0,0,0
AIA,LVA,0,0.3587999939918518,0.25
AIA,LBN,0,0.23000000417232513,0
AIA,LBR,1,0.7635999917984009,0
AIA,LBY,0,0,0
AIA,LTU,0,0.29440000653266907,0.25
AIA,MDG,1,0,0
AIA,MWI,0,0.03680000081658363,0
AIA,MYS,0,0.248400017619133,0
AIA,MLI,0,0,0
AIA,MLT,1,0.8095999956130981,0
AIA,MHL,1,0.9016000628471375,0
AIA,MRT,0,0,0
AIA,MUS,1,0.14720000326633453,0.25
AIA,MEX,0,0.04600000008940697,0.25
AIA,FSM,1,0.5335999727249146,0
AIA,MSR,1,0.6256000399589539,0
AIA,MAR,0,0,0
AIA,MOZ,0,0,0
AIA,NRU,1,0.8924000263214111,0
AIA,NPL,0,0,0.25
AIA,NLD,0,0.8004000186920166,0.5
AIA,ANT,0,0.009200000204145908,0.25
AIA,NCL,0,0,0.25
AIA,NZL,1,0.9016000628471375,0
AIA,NIC,0,0,0.25
AIA,NER,0,0,0
AIA,NGA,1,0.4875999689102173,0
AIA,NIU,1,0.6808000206947327,0
AIA,NFK,1,0.7268000245094299,0
AIA,MNP,1,0.7635999917984009,0
AIA,NOR,0,0.8187999725341797,0.5
AIA,OMN,0,0,0
AIA,PAK,0,0.09200000017881393,0.25
AIA,PLW,1,0.8555999994277954,0
AIA,PAN,0,0,0.25
AIA,PNG,1,0.46000000834465027,0
AIA,PRY,0,0,0
AIA,PER,0,0,0.25
AIA,PHL,1,0.5060000419616699,0
AIA,PCN,1,0.8464000225067139,0
AIA,POL,0,0.2667999863624573,0.25
AIA,PRT,0,0.29440000653266907,0.25
AIA,QAT,0,0,0
AIA,KOR,0,0,0
AIA,MDA,0,0,0.25
AIA,ROU,0,0.2667999863624573,0.25
AIA,RUS,0,0.04600000008940697,0.25
AIA,RWA,0,0,0
AIA,SHN,1,0.7544000148773193,0
AIA,KNA,1,0.7175999879837036,0
AIA,LCA,1,0.39560002088546753,0.25
AIA,SPM,0,0.02759999968111515,0.25
AIA,VCT,1,0.8740000128746033,0
AIA,STP,0,0,0.25
AIA,SAU,0,0,0
AIA,SEN,0,0,0
AIA,SYC,1,0.3495999872684479,0.25
AIA,SLE,1,0.7727999687194824,0
AIA,SGP,1,0.6531999707221985,0
AIA,SVK,0,0.29440000653266907,0.25
AIA,SVN,0,0.524399995803833,0.25
AIA,SLB,1,0.29440000653266907,0
AIA,SOM,0,0,0
AIA,ZAF,1,0.2667999863624573,0
AIA,ESP,0,0.248400017619133,0.25
AIA,LKA,0,0.09200000017881393,0.25
AIA,SDN,0,0,0
AIA,SUR,0,0.8004000186920166,0.2600000202655792
AIA,SWE,0,0.8187999725341797,0.5
AIA,CHE,0,0.5612000226974487,0.4350000023841858
AIA,SYR,0,0,0
AIA,TWN,0,0,0
AIA,TJK,0,0,0.25
AIA,THA,0,0.09200000017881393,0
AIA,MKD,0,0,0.25
AIA,TGO,0,0,0
AIA,TON,1,0.2760000228881836,0
AIA,TTO,1,0.8095999956130981,0
AIA,TUN,0,0,0
AIA,TUR,0,0.15640000998973846,0
AIA,TKM,0,0,0
AIA,TCA,1,0.03680000081658363,0
AIA,TUV,1,0,0
AIA,UGA,1,0.07360000163316727,0
AIA,UKR,0,0,0.25
AIA,ARE,0,0,0
AIA,GBR,1,0.910800039768219,0
AIA,TZA,1,0.09200000017881393,0
AIA,USA,1,0.8831999897956848,0.03750002384185791
AIA,URY,0,0,0.25
AIA,UZB,0,0,0.03999999910593033
AIA,VUT,1,0.7727999687194824,0
AIA,VEN,0,0,0.25
AIA,VNM,0,0,0
AIA,YEM,0,0,0
AIA,ZMB,1,0.14720000326633453,0
AIA,ZWE,1,0.3863999843597412,0
ATG,AFG,0,0,0.25
ATG,ALB,0,0,0.25
ATG,DZA,0,0,0
ATG,AND,0,0.17599999904632568,0.25
ATG,AGO,0,0,0.25
ATG,AIA,1,0.7360000014305115,0
ATG,ARG,0,0,0.25
ATG,ARM,0,0,0.25
ATG,ABW,0,0.335999995470047,0.25
ATG,AUS,1,0.7760000228881836,0
ATG,AUT,0,0.46399998664855957,0.5
ATG,AZE,0,0,0
ATG,BHS,1,0.6960000395774841,0
ATG,BHR,0,0,0
ATG,BGD,0,0.01600000075995922,0.25
ATG,BRB,1,0.7919999957084656,0
ATG,BLR,0,0,0.25
ATG,BLX,0,0.4727199971675873,0.39249998331069946
ATG,BLZ,1,0.656000018119812,0.09000003337860107
ATG,BEN,0,0,0
ATG,BMU,1,0.7760000228881836,0
ATG,BTN,0,0.08799999952316284,0.11249999701976776
ATG,BOL,0,0,0.13500000536441803
ATG,BIH,0,0.35999998450279236,0.25
ATG,BRA,0,0,0.25
ATG,VGB,1,0.800000011920929,0
ATG,BRN,0,0.30399999022483826,0
ATG,BGR,0,0.18400000035762787,0.25
ATG,BFA,0,0,0
ATG,BDI,0,0,0
ATG,KHM,0,0,0
ATG,CMR,1,0.335999995470047,0
ATG,CAN,1,0.6800000071525574,0.07499998807907104
ATG,CPV,0,0,0
ATG,CYM,1,0.784000039100647,0
ATG,CAF,0,0,0
ATG,TCD,0,0,0
ATG,CHL,0,0,0.25
ATG,CHN,0,0.00800000037997961,0
ATG,HKG,1,0.2880000174045563,0
ATG,COL,0,0,0.25
ATG,COM,0,0,0
ATG,COG,0,0,0
ATG,COK,1,0.1600000113248825,0
ATG,CRI,0,0,0.25
ATG,HRV,0,0.3920000195503235,0.25
ATG,CUB,0,0,0.25
ATG,CYP,0,0.6079999804496765,0.19750000536441803
ATG,CZE,0,0.19200000166893005,0.25
ATG,CIV,0,0,0
ATG,COD,0,0,0
ATG,DNK,0,0.6880000233650208,0.5
ATG,DJI,0,0,0
ATG,DMA,1,0.7520000338554382,0.25
ATG,DOM,0,0,0.25
ATG,ECU,0,0,0.25
ATG,EGY,0,0,0
ATG,SLV,0,0,0.25
ATG,ERI,0,0,0
ATG,EST,0,0.36800000071525574,0.042500000447034836
ATG,FLK,1,0.7680000066757202,0
ATG,FJI,1,0.1679999977350235,0.125
ATG,FIN,0,0.5040000081062317,0
ATG,FRA,0,0.2880000174045563,0.25
ATG,GAB,0,0,0
ATG,GMB,1,0.01600000075995922,0
ATG,GEO,0,0,0
ATG,DEU,0,0.4480000138282776,0.5
ATG,GHA,1,0.04800000041723251,0
ATG,GIB,1,0.7680000066757202,0.05500000715255737
ATG,GRC,0,0.3840000033378601,0.25
ATG,GRL,0,0,0.5
ATG,GRD,1,0.7280000448226929,0
ATG,GTM,0,0,0.25
ATG,GIN,0,0,0
ATG,GNB,0,0,0
ATG,GUY,1,0.7280000448226929,0
ATG,HTI,0,0,0.25
ATG,HND,0,0,0.25
ATG,HUN,0,0.18400000035762787,0
ATG,ISL,0,0.7120000123977661,0.5
ATG,IND,1,0.18400000035762787,0
ATG,IDN,0,0,0
ATG,IRN,0,0,0.18000000715255737
ATG,IRQ,0,0,0
ATG,IRL,1,0.784000039100647,0
ATG,ISR,1,0.4000000059604645,0.032499998807907104
ATG,ITA,0,0.23199999332427979,0.25
ATG,JAM,1,0.784000039100647,0
ATG,JPN,0,0.09600000083446503,0
ATG,JOR,0,0,0
ATG,KAZ,0,0,0.10249999910593033
ATG,KEN,1,0.0560000017285347,0
ATG,KIR,1,0.19200000166893005,0
ATG,KWT,0,0,0
ATG,KGZ,0,0,0.06750000268220901
ATG,LAO,0,0,0
ATG,LVA,0,0.31200000643730164,0.25
ATG,LBN,0,0.20000000298023224,0
ATG,LBR,1,0.6639999747276306,0
ATG,LBY,0,0,0
ATG,LTU,0,0.25600001215934753,0.25
ATG,MDG,1,0,0
ATG,MWI,0,0.03200000151991844,0
ATG,MYS,0,0.2160000056028366,0
ATG,MLI,0,0,0
ATG,MLT,1,0.7039999961853027,0
ATG,MHL,1,0.784000039100647,0
ATG,MRT,0,0,0
ATG,MUS,1,0.12800000607967377,0.25
ATG,MEX,0,0.04000000283122063,0.25
ATG,FSM,1,0.46399998664855957,0
ATG,MSR,1,0.5440000295639038,0
ATG,MAR,0,0,0
ATG,MOZ,0,0,0
ATG,NRU,1,0.7760000228881836,0
ATG,NPL,0,0,0.25
ATG,NLD,0,0.6960000395774841,0.5
ATG,ANT,0,0.00800000037997961,0.25
ATG,NCL,0,0,0.25
ATG,NZL,1,0.784000039100647,0
ATG,NIC,0,0,0.25
ATG,NER,0,0,0
ATG,NGA,1,0.42399999499320984,0
ATG,NIU,1,0.5920000076293945,0
ATG,NFK,1,0.6320000290870667,0
ATG,MNP,1,0.6639999747276306,0
ATG,NOR,0,0.7120000123977661,0.5
ATG,OMN,0,0,0
ATG,PAK,0,0.08000000566244125,0.25
ATG,PLW,1,0.7440000176429749,0
ATG,PAN,0,0,0.25
ATG,PNG,1,0.4000000059604645,0
ATG,PRY,0,0,0
ATG,PER,0,0,0.25
ATG,PHL,1,0.4400000274181366,0
ATG,PCN,1,0.7360000014305115,0
ATG,POL,0,0.23199999332427979,0.25
ATG,PRT,0,0.25600001215934753,0.25
ATG,QAT,0,0,0
ATG,KOR,0,0,0
ATG,MDA,0,0,0.25
ATG,ROU,0,0.23199999332427979,0.25
ATG,RUS,0,0.04000000283122063,0.25
ATG,RWA,0,0,0
ATG,SHN,1,0.656000018119812,0
ATG,KNA,1,0.6240000128746033,0
ATG,LCA,1,0.3440000116825104,0.25
ATG,SPM,0,0.024000000208616257,0.25
ATG,VCT,1,0.7599999904632568,0
ATG,STP,0,0,0.25
ATG,SAU,0,0,0
ATG,SEN,0,0,0
ATG,SYC,1,0.30399999022483826,0.25
ATG,SLE,1,0.671999990940094,0
ATG,SGP,1,0.5680000185966492,0
ATG,SVK,0,0.25600001215934753,0.25
ATG,SVN,0,0.4560000002384186,0.25
ATG,SLB,1,0.25600001215934753,0
ATG,SOM,0,0,0
ATG,ZAF,1,0.23199999332427979,0
ATG,ESP,0,0.2160000056028366,0.25
ATG,LKA,0,0.08000000566244125,0.25
ATG,SDN,0,0,0
ATG,SUR,0,0.6960000395774841,0.2600000202655792
ATG,SWE,0,0.7120000123977661,0.5
ATG,CHE,0,0.4880000054836273,0.4350000023841858
ATG,SYR,0,0,0
ATG,TWN,0,0,0
ATG,TJK,0,0,0.25
ATG,THA,0,0.08000000566244125,0
ATG,MKD,0,0,0.25
ATG,TGO,0,0,0
ATG,TON,1,0.24000000953674316,0
ATG,TTO,1,0.7039999961853027,0
ATG,TUN,0,0,0
ATG,TUR,0,0.13600000739097595,0
ATG,TKM,0,0,0
ATG,TCA,1,0.03200000151991844,0
ATG,TUV,1,0,0
ATG,UGA,1,0.06400000303983688,0
ATG,UKR,0,0,0.25
ATG,ARE,0,0,0
ATG,GBR,1,0.7919999957084656,0
ATG,TZA,1,0.08000000566244125,0
ATG,USA,1,0.7680000066757202,0.03750002384185791
ATG,URY,0,0,0.25
ATG,UZB,0,0,0.03999999910593033
ATG,VUT,1,0.671999990940094,0
ATG,VEN,0,0,0.25
ATG,VNM,0,0,0
ATG,YEM,0,0,0
ATG,ZMB,1,0.12800000607967377,0
ATG,ZWE,1,0.335999995470047,0
ARG,AFG,0,0,0.25
ARG,ALB,0,0,0.25
ARG,DZA,0,0.00989999994635582,0
ARG,AND,1,0.6830999851226807,0.28999999165534973
ARG,AGO,0,0,0.75
ARG,AIA,0,0,0.25
ARG,ATG,0,0,0.25
ARG,ARM,0,0,0.25
ARG,ABW,0,0.7425000071525574,0.5
ARG,AUS,0,0.020584160462021828,0.25
ARG,AUT,0,0.08108799904584885,0.25
ARG,AZE,0,0,0
ARG,BHS,0,0,0.25
ARG,BHR,0,0,0
ARG,BGD,0,0,0.25
ARG,BRB,0,0,0.25
ARG,BLR,0,0,0.25
ARG,BLX,0,0.07016463577747345,0.35750001668930054
ARG,BLZ,0,0.42570000886917114,0.15999996662139893
ARG,BEN,0,0,0
ARG,BMU,0,0,0.25
ARG,BTN,0,0,0.11249999701976776
ARG,BOL,1,0.8712000250816345,0
ARG,BIH,0,0,0.25
ARG,BRA,0,0.060528721660375595,0.75
ARG,VGB,0,0,0.25
ARG,BRN,0,0.01979999989271164,0
ARG,BGR,0,0.02489704079926014,0.25
ARG,BFA,0,0,0
ARG,BDI,0,0,0
ARG,KHM,0,0,0
ARG,CMR,0,0,0
ARG,CAN,0,0.031252481043338776,0.32499998807907104
ARG,CPV,0,0,0.25
ARG,CYM,0,0.0494999997317791,0.25
ARG,CAF,0,0,0
ARG,TCD,0,0,0
ARG,CHL,1,0.9801000356674194,0
ARG,CHN,0,0,0
ARG,HKG,0,0,0
ARG,COL,1,0.9801000356674194,0
ARG,COM,0,0,0
ARG,COG,0,0,0
ARG,COK,0,0,0
ARG,CRI,1,0.9801000356674194,0
ARG,HRV,0,0.03861984238028526,0.25
ARG,CUB,1,0.9801000356674194,0
ARG,CYP,0,0.023328719660639763,0.19750000536441803
ARG,CZE,0,0.011595520190894604,0.25
ARG,CIV,0,0.00989999994635582,0
ARG,COD,0,0,0
ARG,DNK,0,0.07193180173635483,0.25
ARG,DJI,0,0,0
ARG,DMA,0,0,0.5
ARG,DOM,1,0.9900000095367432,0
ARG,ECU,1,0.9702000021934509,0
ARG,EGY,0,0,0
ARG,SLV,1,0.9900000095367432,0
ARG,ERI,0,0,0
ARG,EST,0,0.008799999952316284,0.042500000447034836
ARG,FLK,0,0,0.25
ARG,FJI,0,0,0.125
ARG,FIN,0,0.027249520644545555,0
ARG,FRA,0,0.13392780721187592,0.5
ARG,GAB,0,0,0
ARG,GMB,0,0,0
ARG,GEO,0,0,0
ARG,DEU,0,0.07878431677818298,0.25
ARG,GHA,0,0,0
ARG,GIB,0,0.4950000047683716,0.19499999284744263
ARG,GRC,0,0.015048520639538765,0.25
ARG,GRL,0,0,0.25
ARG,GRD,0,0,0.25
ARG,GTM,1,0.8514000177383423,0
ARG,GIN,0,0,0
ARG,GNB,0,0,0
ARG,GUY,0,0,0.25
ARG,HTI,0,0,0.5
ARG,HND,1,0.9801000356674194,0
ARG,HUN,0,0.020593000575900078,0
ARG,ISL,0,0,0.25
ARG,IND,0,0,0
ARG,IDN,0,0,0
ARG,IRN,0,0,0.18000000715255737
ARG,IRQ,0,0,0
ARG,IRL,0,0.032804958522319794,0.25
ARG,ISR,0,0.02969999983906746,0.032499998807907104
ARG,ITA,0,0.078400157392025,0.5
ARG,JAM,0,0,0.25
ARG,JPN,0,0,0
ARG,JOR,0,0,0
ARG,KAZ,0,0.0023999998811632395,0.10249999910593033
ARG,KEN,0,0,0
ARG,KIR,0,0,0
ARG,KWT,0,0,0
ARG,KGZ,0,7.999999797903001e-4,0.06750000268220901
ARG,LAO,0,0,0
ARG,LVA,0,0.007599999662488699,0.25
ARG,LBN,0,0,0
ARG,LBR,0,0,0
ARG,LBY,0,0,0
ARG,LTU,0,0.01544455997645855,0.25
ARG,MDG,0,0,0
ARG,MWI,0,0,0
ARG,MYS,0,0,0
ARG,MLI,0,0,0
ARG,MLT,0,0.04684560000896454,0
ARG,MHL,0,0,0.25
ARG,MRT,0,0,0
ARG,MUS,0,0,0.5
ARG,MEX,1,0.9801000356674194,0
ARG,FSM,0,0,0
ARG,MSR,0,0,0.25
ARG,MAR,0,0.21780000627040863,0
ARG,MOZ,0,0,0
ARG,NRU,0,7.999999797903001e-4,0
ARG,NPL,0,0,0.25
ARG,NLD,0,0.07649420201778412,0.25
ARG,ANT,0,0.5544000267982483,0.5
ARG,NCL,0,0,0.5
ARG,NZL,0,0.00989999994635582,0.25
ARG,NIC,1,0.9603000283241272,0
ARG,NER,0,0,0
ARG,NGA,0,0,0
ARG,NIU,0,0,0
ARG,NFK,0,0,0.25
ARG,MNP,0,0,0
ARG,NOR,0,0.00989999994635582,0.25
ARG,OMN,0,0,0
ARG,PAK,0,0,0.25
ARG,PLW,0,0,0
ARG,PAN,1,0.9207000136375427,0
ARG,PNG,0,0,0
ARG,PRY,1,0.6930000185966492,0
ARG,PER,1,0.861299991607666,0
ARG,PHL,0,0.02969999983906746,0
ARG,PCN,0,0,0.25
ARG,POL,0,0.017820799723267555,0.25
ARG,PRT,0,0.09055744111537933,0.75
ARG,QAT,0,0,0
ARG,KOR,0,0,0
ARG,MDA,0,0,0.5
ARG,ROU,0,0.0335812009871006,0.5
ARG,RUS,0,3.9999998989515007e-4,0.25
ARG,RWA,0,0,0
ARG,SHN,0,0,0.25
ARG,KNA,0,0,0.25
ARG,LCA,0,0,0.5
ARG,SPM,0,0,0.5
ARG,VCT,0,0,0.25
ARG,STP,0,0,0.75
ARG,SAU,0,0,0
ARG,SEN,0,0.00989999994635582,0
ARG,SYC,0,0,0.5
ARG,SLE,0,0,0
ARG,SGP,0,0,0.05999999865889549
ARG,SVK,0,0.02296815998852253,0.25
ARG,SVN,0,0.04528399929404259,0.25
ARG,SLB,0,0,0
ARG,SOM,0,0,0
ARG,ZAF,0,0,0
ARG,ESP,1,0.9801398515701294,0
ARG,LKA,0,0,0.25
ARG,SDN,0,0,0
ARG,SUR,0,0,0.25
ARG,SWE,0,0.07143968343734741,0.25
ARG,CHE,0,0.05114008113741875,0.3149999976158142
ARG,SYR,0,0,0
ARG,TWN,0,0,0
ARG,TJK,0,0,0.25
ARG,THA,0,0,0
ARG,MKD,0,0,0.25
ARG,TGO,0,0,0
ARG,TON,0,0,0
ARG,TTO,0,0,0.25
ARG,TUN,0,0,0
ARG,TUR,0,0.0015999999595806003,0
ARG,TKM,0,0,0
ARG,TCA,0,0,0.25
ARG,TUV,0,0,0
ARG,UGA,0,0,0
ARG,UKR,0,0,0.25
ARG,ARE,0,0,0
ARG,GBR,0,0.08325152099132538,0.25
ARG,TZA,0,0,0
ARG,USA,0,0.15940992534160614,0.21250000596046448
ARG,URY,1,0.9801000356674194,0
ARG,UZB,0,0,0.03999999910593033
ARG,VUT,0,0,0
ARG,VEN,1,0.9801000356674194,0
ARG,VNM,0,0,0
ARG,YEM,0,0,0
ARG,ZMB,0,0,0
ARG,ZWE,0,0,0
ARM,AFG,0,0.001500000013038516,0.25
ARM,ALB,0,0,0.25
ARM,DZA,0,0,0
ARM,AND,0,0,0.25
ARM,AGO,0,0,0.25
ARM,AIA,0,0,0.25
ARM,ATG,0,0,0.25
ARM,ARG,0,0,0.25
ARM,ABW,0,0,0.25
ARM,AUS,0,0,0.25
ARM,AUT,0,0.0018000000854954123,0.25
